order_id,customer_id,order_date,status,region_code
ORD01148,CUST0571,2024-04-01 06:26:42,PLACED,SOUTH
ORD01149,CUST0483,2026-02-25 14:19:51,RETURNED,CENTRAL
ORD01150,CUST0727,2024-05-03 16:48:20,PLACED,CENTRAL
ORD01151,CUST0635,2026-03-10 23:17:53,DELIVERED,WEST
ORD01152,CUST0688,2025-03-17 02:05:59,SHIPPED,CENTRAL
ORD01153,CUST0043,2025-09-24 07:44:26,DELIVERED,CENTRAL
ORD01154,CUST0505,2026-05-08 14:33:04,DELIVERED,WEST
ORD01155,CUST0136,2025-06-23 15:09:34,DELIVERED,CENTRAL
ORD01156,CUST0444,2024-11-20 06:31:41,DELIVERED,EAST
ORD01157,CUST0046,2024-08-06 15:23:41,DELIVERED,EAST
ORD01158,CUST0766,2026-04-08 00:57:46,RETURNED,EAST
ORD01159,CUST0270,2025-02-13 17:36:31,DELIVERED,WEST
ORD01160,CUST0169,2025-05-05 04:17:33,DELIVERED,WEST
ORD01161,CUST0783,2025-02-05 11:46:45,DELIVERED,WEST
ORD01162,CUST0055,2025-01-30 11:26:47,SHIPPED,SOUTH
ORD01163,CUST0188,2024-04-23 17:02:29,DELIVERED,SOUTH
ORD01164,CUST0723,2025-12-26 15:58:28,DELIVERED,WEST
ORD01165,,2025-10-03 22:31:24,DELIVERED,CENTRAL
ORD01166,CUST0497,2025-08-04 13:15:33,DELIVERED,SOUTH
ORD01167,CUST0127,2026-04-15 18:32:53,PLACED,EAST
ORD01168,CUST0185,2025-01-11 10:29:32,DELIVERED,EAST
ORD01169,CUST0577,2025-10-13 23:21:04,DELIVERED,NORTH
ORD01170,CUST0539,2026-03-03 15:04:33,DELIVERED,WEST
ORD01171,CUST0079,2025-05-14 04:42:25,DELIVERED,NORTH
ORD01172,CUST0337,2025-06-11 03:58:11,DELIVERED,NORTH
ORD01173,CUST0404,2025-08-03 07:15:47,DELIVERED,NORTH
ORD01174,CUST0332,2024-08-26 21:09:54,PLACED,WEST
ORD01175,CUST0725,2026-04-09 03:21:07,DELIVERED,EAST
ORD01176,CUST0609,2025-05-07 12:13:11,DELIVERED,NORTH
ORD01177,CUST0672,2026-01-30 09:43:18,RETURNED,EAST
ORD01178,CUST0750,2026-06-03 03:45:52,SHIPPED,NORTH
ORD01179,CUST0660,2025-03-15 13:17:24,DELIVERED,NORTH
ORD01180,CUST0762,2025-06-06 22:23:33,DELIVERED,CENTRAL
ORD01181,CUST0391,2026-01-06 22:38:16,DELIVERED,SOUTH
ORD01182,CUST0246,2026-02-13 18:11:52,CANCELLED,NORTH
ORD01183,CUST0022,2025-11-26 20:46:35,SHIPPED,WEST
ORD01184,CUST0292,2026-05-26 08:02:34,DELIVERED,SOUTH
ORD01185,CUST0124,2025-06-28 18:37:34,DELIVERED,WEST
ORD01186,CUST0754,2025-09-29 20:42:26,RETURNED,CENTRAL
ORD01187,CUST0135,2025-07-11 18:08:24,DELIVERED,EAST
ORD01188,CUST0525,2026-01-06 14:56:06,DELIVERED,WEST
ORD01189,CUST0488,2025-04-23 12:49:07,DELIVERED,WEST
ORD01190,CUST0093,2026-02-01 09:17:48,CANCELLED,CENTRAL
ORD01191,CUST0191,2026-03-23 14:09:37,DELIVERED,NORTH
ORD01192,CUST0042,2025-11-28 17:22:42,DELIVERED,WEST
ORD01193,CUST0693,2024-12-14 07:54:29,DELIVERED,SOUTH
ORD01194,CUST0508,2026-05-18 13:11:15,DELIVERED,CENTRAL
ORD01195,CUST0086,2025-12-20 19:05:49,DELIVERED,NORTH
ORD01196,CUST0490,2025-10-27 15:52:05,SHIPPED,SOUTH
ORD01197,CUST0701,2026-06-01 15:40:18,DELIVERED,SOUTH
ORD01198,CUST0536,2026-03-26 02:44:57,DELIVERED,NORTH
ORD01199,CUST0565,2025-07-11 17:20:05,RETURNED,CENTRAL
ORD01200,CUST0111,2026-01-10 15:14:07,DELIVERED,NORTH
ORD01201,CUST0476,2026-01-07 07:14:05,DELIVERED,EAST
ORD01202,CUST0364,2025-03-08 22:56:18,DELIVERED,CENTRAL
ORD01203,CUST0017,2024-06-25 23:49:22,DELIVERED,WEST
ORD01204,CUST0184,2026-03-21 15:24:11,SHIPPED,WEST
ORD01205,CUST0047,2024-05-09 09:17:50,DELIVERED,EAST
ORD01206,CUST0322,2026-02-03 01:10:43,DELIVERED,WEST
ORD01207,CUST0639,2026-04-21 17:33:33,DELIVERED,SOUTH
ORD01208,CUST0217,2025-06-05 18:16:44,PLACED,CENTRAL
ORD01209,CUST0266,2025-05-29 14:08:49,DELIVERED,NORTH
ORD01210,CUST0006,2025-09-05 12:12:03,SHIPPED,SOUTH
ORD01211,CUST0672,2025-10-09 14:09:32,DELIVERED,WEST
ORD01212,CUST0674,2026-06-30 01:45:59,DELIVERED,WEST
ORD01213,CUST0311,2025-10-22 08:56:37,DELIVERED,WEST
ORD01214,CUST0310,2024-07-06 03:16:28,SHIPPED,NORTH
ORD01215,CUST0196,2024-06-30 20:24:01,CANCELLED,SOUTH
ORD01216,CUST0028,2025-09-28 12:19:12,DELIVERED,SOUTH
ORD01217,CUST0666,2024-11-22 19:06:35,DELIVERED,CENTRAL
ORD01218,CUST0196,2024-05-21 17:48:00,DELIVERED,WEST
ORD01219,CUST0152,2026-01-06 07:35:38,DELIVERED,NORTH
ORD01220,CUST0171,2025-03-15 09:21:23,DELIVERED,WEST
ORD01221,CUST0497,2025-08-15 05:11:44,PLACED,WEST
ORD01222,CUST0600,2025-11-12 05:28:20,SHIPPED,CENTRAL
ORD01223,CUST0402,2024-07-13 02:30:59,DELIVERED,NORTH
ORD01224,CUST0646,2025-11-01 18:13:17,RETURNED,WEST
ORD01225,CUST0755,2025-11-12 11:01:40,DELIVERED,CENTRAL
ORD01226,CUST0298,26-06-2025,DELIVERED,WEST
ORD01227,CUST0526,2026-02-13 22:17:10,SHIPPED,NORTH
ORD01228,CUST0541,2025-07-16 09:16:33,DELIVERED,EAST
ORD01229,CUST0567,2025-10-05 15:57:41,DELIVERED,WEST
ORD01230,CUST0485,2024-06-30 15:52:00,DELIVERED,EAST
ORD01231,CUST0460,2026-02-20 19:55:00,PLACED,EAST
ORD01232,CUST0744,2024-10-25 13:47:01,DELIVERED,WEST
ORD01233,CUST0238,2026-03-28 07:01:11,SHIPPED,EAST
ORD01234,CUST0617,2025-12-28 17:43:34,SHIPPED,EAST
ORD01235,CUST0741,2025-08-29 10:05:39,RETURNED,EAST
ORD01236,CUST0484,2024-09-08 16:45:28,DELIVERED,EAST
ORD01237,CUST0708,2025-10-31 11:22:00,DELIVERED,SOUTH
ORD01238,CUST0178,2024-12-01 21:18:39,SHIPPED,WEST
ORD01239,CUST0104,2026-06-04 07:35:06,DELIVERED,WEST
ORD01240,CUST0311,2025-04-09 14:57:18,SHIPPED,NORTH
ORD01241,CUST0019,2025-07-11 08:32:22,CANCELLED,EAST
ORD01242,CUST0694,2025-09-28 14:18:36,SHIPPED,CENTRAL
ORD01243,CUST0033,2024-04-08 21:37:30,DELIVERED,NORTH
ORD01244,,2025-02-02 03:37:31,SHIPPED,SOUTH
ORD01245,CUST0499,2025-06-22 06:09:10,RETURNED,EAST
ORD01246,CUST0788,2024-03-13 12:13:14,DELIVERED,CENTRAL
ORD01247,CUST0274,2026-06-24 02:17:11,SHIPPED,CENTRAL
ORD01248,CUST0619,2025-07-06 21:20:52,DELIVERED,WEST
ORD01249,CUST0469,2024-06-21 07:48:05,RETURNED,CENTRAL
ORD01250,CUST0625,2024-06-07 05:54:56,CANCELLED,NORTH
ORD01251,CUST0520,2024-06-12 18:00:36,SHIPPED,NORTH
ORD01252,CUST0211,2025-07-15 18:51:29,SHIPPED,EAST
ORD01253,CUST0726,2025-11-16 20:58:50,DELIVERED,WEST
ORD01254,CUST0751,2024-06-03 05:57:27,SHIPPED,EAST
ORD01255,CUST0343,2024-08-02 00:31:47,SHIPPED,SOUTH
ORD01256,CUST0450,2025-05-23 22:08:19,DELIVERED,NORTH
ORD01257,CUST0252,2026-04-13 21:43:28,DELIVERED,CENTRAL
ORD01258,CUST0176,2025-09-07 02:26:13,DELIVERED,WEST
ORD01259,CUST0370,2025-01-16 07:05:13,SHIPPED,CENTRAL
ORD01260,CUST0432,2024-12-24 11:14:30,SHIPPED,WEST
ORD01261,CUST0424,2025-07-07 22:04:43,CANCELLED,CENTRAL
ORD01262,CUST0699,2025-07-15 23:55:33,RETURNED,WEST
ORD01263,CUST0150,2024-05-15 10:54:53,DELIVERED,CENTRAL
ORD01264,CUST0072,2024-07-17 16:45:39,DELIVERED,WEST
ORD01265,CUST0791,2026-01-28 21:48:30,DELIVERED,WEST
ORD01266,CUST0778,2025-07-03 09:44:19,DELIVERED,SOUTH
ORD01267,CUST0589,2024-03-30 19:18:23,RETURNED,CENTRAL
ORD01268,CUST0303,2025-10-13 08:50:04,DELIVERED,CENTRAL
ORD01269,CUST0312,2025-05-02 07:24:21,RETURNED,NORTH
ORD01270,CUST0287,2026-03-30 21:30:07,DELIVERED,SOUTH
ORD01271,CUST0718,2026-01-17 20:58:32,DELIVERED,SOUTH
ORD01272,CUST0558,2025-11-17 20:18:58,DELIVERED,WEST
ORD01273,CUST0795,2025-12-18 14:55:46,CANCELLED,NORTH
ORD01274,CUST0038,2025-09-15 14:48:00,DELIVERED,SOUTH
ORD01275,CUST0533,2026-04-20 02:07:15,DELIVERED,NORTH
ORD01276,CUST0524,2026-03-22 07:01:00,DELIVERED,EAST
ORD01277,CUST0776,2026-04-19 21:01:06,SHIPPED,NORTH
ORD01278,CUST0553,2026-03-03 11:10:02,SHIPPED,EAST
ORD01279,CUST0744,2025-10-18 17:06:31,RETURNED,NORTH
ORD01280,CUST0750,2024-04-03 02:56:20,CANCELLED,EAST
ORD01281,CUST0643,2026-06-14 02:14:13,DELIVERED,NORTH
ORD01282,CUST0775,2025-12-25 10:45:08,DELIVERED,CENTRAL
ORD01283,CUST0755,2024-08-24 01:11:05,DELIVERED,SOUTH
ORD01284,CUST0764,2026-06-22 11:23:21,DELIVERED,CENTRAL
ORD01285,CUST0610,2024-12-29 06:06:31,DELIVERED,EAST
ORD01286,CUST0683,2026-06-26 13:31:55,CANCELLED,CENTRAL
ORD01287,,2024-11-26 10:30:55,DELIVERED,CENTRAL
ORD01288,CUST0756,2025-12-14 04:06:35,SHIPPED,CENTRAL
ORD01289,CUST0597,2025-07-02 13:29:24,CANCELLED,EAST
ORD01290,CUST0466,2025-09-05 01:18:46,SHIPPED,WEST
ORD01291,CUST0422,2024-05-07 07:12:42,PLACED,WEST
ORD01292,CUST0134,2026-02-20 23:00:01,SHIPPED,NORTH
ORD01293,CUST0379,2026-01-02 16:53:05,DELIVERED,CENTRAL
ORD01294,CUST0573,2026-03-13 01:50:09,DELIVERED,EAST
ORD01295,CUST0599,2026-04-11 17:24:26,DELIVERED,WEST
ORD01296,CUST0706,2026-01-30 11:24:49,DELIVERED,WEST
ORD01297,CUST0167,2025-08-28 01:24:14,DELIVERED,WEST
ORD01298,CUST0729,2026-01-29 18:11:33,SHIPPED,CENTRAL
ORD01299,CUST0542,2024-08-07 09:31:37,DELIVERED,WEST
ORD01300,CUST0485,2024-02-20 15:41:29,DELIVERED,CENTRAL
ORD01301,CUST0379,26-10-2024,DELIVERED,WEST
ORD01302,CUST0113,2025-04-25 21:06:48,DELIVERED,EAST
ORD01303,CUST0042,2025-12-06 01:16:44,SHIPPED,EAST
ORD01304,CUST0313,2025-05-30 20:26:09,DELIVERED,WEST
ORD01305,CUST0029,2024-08-09 22:33:25,SHIPPED,CENTRAL
ORD01306,CUST0432,2024-03-20 13:50:32,RETURNED,EAST
ORD01307,CUST0291,2024-11-30 21:27:33,SHIPPED,WEST
ORD01308,CUST0003,2024-07-09 00:42:53,DELIVERED,NORTH
ORD01309,,2025-10-30 16:19:48,DELIVERED,EAST
ORD01310,CUST0580,2025-12-03 17:44:27,RETURNED,WEST
ORD01311,CUST0487,2026-05-13 03:27:41,DELIVERED,CENTRAL
ORD01312,CUST0136,2025-07-31 14:14:33,DELIVERED,WEST
ORD01313,CUST0780,18-12-2025,DELIVERED,SOUTH
ORD01314,CUST0746,2025-12-01 07:14:07,PLACED,CENTRAL
ORD01315,CUST0681,2025-09-28 08:03:03,DELIVERED,WEST
ORD01316,CUST0348,2026-01-19 02:26:01,PLACED,WEST
ORD01317,CUST0754,2025-09-04 10:38:47,DELIVERED,SOUTH
ORD01318,CUST0725,2025-08-05 15:11:27,DELIVERED,EAST
ORD01319,CUST0575,2026-01-19 01:43:41,DELIVERED,NORTH
ORD01320,CUST0198,2026-04-21 17:02:52,DELIVERED,NORTH
ORD01321,CUST0584,2025-08-08 06:11:44,SHIPPED,WEST
ORD01322,CUST0515,2024-10-09 11:55:24,SHIPPED,CENTRAL
ORD01323,CUST0185,2024-05-24 11:23:11,DELIVERED,SOUTH
ORD01324,CUST0252,2026-03-22 01:02:15,PLACED,CENTRAL
ORD01325,CUST0622,2025-05-12 18:32:22,DELIVERED,NORTH
ORD01326,CUST0504,2024-02-06 03:19:00,DELIVERED,SOUTH
ORD01327,CUST0425,2024-02-07 08:54:27,CANCELLED,EAST
ORD01328,CUST0392,2025-06-06 18:08:29,PLACED,NORTH
ORD01329,CUST0555,2024-09-18 05:18:35,DELIVERED,SOUTH
ORD01330,CUST0262,2026-05-24 04:33:33,PLACED,EAST
ORD01331,CUST0418,2025-10-16 09:56:59,PLACED,EAST
ORD01332,CUST0186,2024-09-06 02:30:27,DELIVERED,EAST
ORD01333,CUST0400,2024-06-02 09:27:04,DELIVERED,WEST
ORD01334,CUST0332,2025-02-04 16:29:14,DELIVERED,NORTH
ORD01335,CUST0054,2025-02-12 15:57:50,SHIPPED,CENTRAL
ORD01336,CUST0601,2025-01-02 09:01:40,DELIVERED,CENTRAL
ORD01337,CUST0395,2025-10-02 16:38:10,DELIVERED,EAST
ORD01338,CUST0476,2025-10-15 14:55:27,DELIVERED,WEST
ORD01339,CUST0030,2025-10-19 12:14:05,DELIVERED,NORTH
ORD01340,CUST0276,2026-02-17 04:21:20,RETURNED,NORTH
ORD01341,CUST0253,2026-05-11 16:59:33,DELIVERED,SOUTH
ORD01342,CUST0312,2026-06-01 17:43:58,DELIVERED,NORTH
ORD01343,CUST0652,2025-09-06 16:44:08,SHIPPED,SOUTH
ORD01344,CUST0383,2026-04-19 18:31:37,RETURNED,SOUTH
ORD01345,CUST0551,2025-10-20 06:38:11,RETURNED,CENTRAL
ORD01346,,2025-09-11 05:31:49,PLACED,WEST
ORD01347,CUST0636,2025-01-13 16:00:02,DELIVERED,SOUTH
ORD01348,CUST0001,2024-04-03 11:29:15,RETURNED,WEST
ORD01349,CUST0280,2026-01-10 09:03:45,DELIVERED,WEST
ORD01350,CUST0360,2026-06-04 08:11:42,DELIVERED,CENTRAL
ORD01351,CUST0523,2025-10-07 06:00:40,PLACED,CENTRAL
ORD01352,CUST0577,25-06-2025,DELIVERED,WEST
ORD01353,CUST0716,2024-12-26 12:27:24,CANCELLED,CENTRAL
ORD01354,CUST0287,2025-11-02 00:43:36,SHIPPED,CENTRAL
ORD01355,CUST0326,2025-09-25 06:22:05,DELIVERED,WEST
ORD01356,CUST0280,2025-04-12 00:26:07,DELIVERED,EAST
ORD01357,CUST0350,23-11-2024,DELIVERED,CENTRAL
ORD01358,CUST0337,2025-06-03 07:55:27,RETURNED,SOUTH
ORD01359,CUST0662,2025-12-03 19:05:03,DELIVERED,NORTH
ORD01360,CUST0010,2024-11-15 13:53:30,DELIVERED,WEST
ORD01361,CUST0781,2025-06-25 02:09:23,DELIVERED,NORTH
ORD01362,CUST0552,2024-11-16 00:54:12,CANCELLED,WEST
ORD01363,CUST0689,2024-10-31 17:16:00,DELIVERED,WEST
ORD01364,CUST0616,2025-11-05 00:57:54,DELIVERED,NORTH
ORD01365,CUST0128,2025-12-19 18:25:40,DELIVERED,SOUTH
ORD01366,,2024-11-04 06:32:40,SHIPPED,NORTH
ORD01367,CUST0777,2025-03-12 17:27:11,DELIVERED,EAST
ORD01368,CUST0197,2025-05-07 21:05:50,CANCELLED,EAST
ORD01369,CUST0736,2024-12-09 12:58:59,SHIPPED,WEST
ORD01370,CUST0372,2024-04-10 03:51:21,DELIVERED,CENTRAL
ORD01371,CUST0215,2024-01-12 02:01:37,SHIPPED,WEST
ORD01372,CUST0114,2025-03-11 20:15:58,DELIVERED,WEST
ORD01373,,2026-05-02 07:00:38,SHIPPED,CENTRAL
ORD01374,CUST0689,2025-01-20 16:11:22,PLACED,SOUTH
ORD01375,CUST0764,2024-04-11 01:12:52,SHIPPED,CENTRAL
ORD01376,CUST0234,14-06-2026,DELIVERED,EAST
ORD01377,CUST0197,2025-03-16 22:56:29,RETURNED,CENTRAL
ORD01378,CUST0630,2025-06-10 10:47:25,DELIVERED,WEST
ORD01379,CUST0003,2025-10-25 11:58:54,DELIVERED,NORTH
ORD01380,CUST0331,2025-11-11 23:16:56,CANCELLED,WEST
ORD01381,CUST0281,2025-11-17 06:29:28,DELIVERED,WEST
ORD01382,CUST0508,2026-01-09 18:19:24,DELIVERED,NORTH
ORD01383,CUST0739,02-07-2025,PLACED,WEST
ORD01384,,2026-01-19 07:41:32,DELIVERED,WEST
ORD01385,CUST0200,2025-06-03 22:44:14,PLACED,CENTRAL
ORD01386,CUST0026,2025-01-06 12:01:17,RETURNED,WEST
ORD01387,CUST0077,2026-03-15 02:01:16,SHIPPED,EAST
ORD01388,CUST0319,01-11-2024,DELIVERED,NORTH
ORD01389,CUST0029,2026-01-15 14:26:42,DELIVERED,NORTH
ORD01390,CUST0607,2025-06-03 07:42:06,CANCELLED,SOUTH
ORD01391,CUST0111,2025-12-12 20:06:22,SHIPPED,EAST
ORD01392,CUST0056,2026-02-20 13:16:11,DELIVERED,SOUTH
ORD01393,CUST0075,2026-04-03 00:09:09,DELIVERED,NORTH
ORD01394,CUST0641,2026-03-16 16:38:11,DELIVERED,NORTH
ORD01395,CUST0063,2025-02-01 21:34:16,DELIVERED,NORTH
ORD01396,CUST0131,2024-07-28 03:48:19,RETURNED,WEST
ORD01397,CUST0057,2025-04-13 07:39:22,DELIVERED,WEST
ORD01398,CUST0068,2024-12-30 02:12:13,DELIVERED,CENTRAL
ORD01399,CUST0054,2025-07-06 03:17:38,CANCELLED,WEST
ORD01400,CUST0099,2025-09-30 15:13:02,SHIPPED,CENTRAL
ORD01401,CUST0676,2024-01-17 11:26:26,DELIVERED,WEST
ORD01402,CUST0439,2026-05-25 17:33:55,DELIVERED,EAST
ORD01403,CUST0667,2026-01-19 21:22:46,DELIVERED,WEST
ORD01404,CUST0530,2025-05-24 19:56:48,DELIVERED,NORTH
ORD01405,CUST0106,2024-05-26 13:04:32,DELIVERED,NORTH
ORD01406,CUST0608,2024-10-27 18:28:23,RETURNED,SOUTH
ORD01407,CUST0653,2026-01-11 06:32:47,DELIVERED,WEST
ORD01408,CUST0493,2025-12-30 19:57:08,DELIVERED,SOUTH
ORD01409,CUST0249,2025-12-29 11:12:09,DELIVERED,NORTH
ORD01410,CUST0131,2025-02-07 01:53:28,DELIVERED,CENTRAL
ORD01411,CUST0668,2025-09-13 20:49:29,DELIVERED,CENTRAL
ORD01412,CUST0795,2025-11-28 13:19:13,SHIPPED,EAST
ORD01413,CUST0618,2025-06-16 16:15:01,DELIVERED,NORTH
ORD01414,CUST0531,30-06-2026,DELIVERED,SOUTH
ORD01415,CUST0059,2025-04-07 09:13:15,DELIVERED,CENTRAL
ORD01416,CUST0056,2026-03-26 21:53:41,DELIVERED,SOUTH
ORD01417,CUST0656,2026-01-03 03:53:26,DELIVERED,EAST
ORD01418,CUST0194,2026-01-14 00:18:56,DELIVERED,WEST
ORD01419,CUST0615,2025-05-29 09:59:47,CANCELLED,CENTRAL
ORD01420,CUST0344,2026-02-02 06:29:50,DELIVERED,EAST
ORD01421,CUST0167,2025-08-12 17:15:11,DELIVERED,NORTH
ORD01422,CUST0508,2025-09-21 10:01:19,RETURNED,SOUTH
ORD01423,,2025-07-05 20:37:07,DELIVERED,SOUTH
ORD01424,CUST0245,2026-05-24 09:45:31,DELIVERED,EAST
ORD01425,CUST0758,2026-01-29 23:45:07,SHIPPED,SOUTH
ORD01426,CUST0007,2026-02-01 21:42:03,PLACED,EAST
ORD01427,CUST0031,11-05-2026,SHIPPED,EAST
ORD01428,CUST0451,2025-05-20 23:56:34,DELIVERED,EAST
ORD01429,CUST0045,2024-02-16 02:45:30,SHIPPED,EAST
ORD01430,,2026-02-01 12:21:28,CANCELLED,SOUTH
ORD01431,,2026-05-18 03:35:28,DELIVERED,SOUTH
ORD01432,CUST0201,2024-06-07 09:16:51,SHIPPED,EAST
ORD01433,CUST0104,2024-10-12 07:21:07,CANCELLED,SOUTH
ORD01434,CUST0389,2024-06-21 09:13:28,DELIVERED,SOUTH
ORD01435,CUST0313,2025-08-02 08:15:10,SHIPPED,EAST
ORD01436,CUST0677,2024-09-23 04:45:23,RETURNED,CENTRAL
ORD01437,CUST0445,2024-04-11 13:27:02,SHIPPED,SOUTH
ORD01438,CUST0195,2025-08-06 21:11:53,DELIVERED,EAST
ORD01439,CUST0326,2026-02-07 06:25:04,RETURNED,SOUTH
ORD01440,CUST0048,2024-10-20 18:14:22,CANCELLED,EAST
ORD01441,CUST0153,2025-05-24 00:49:06,SHIPPED,EAST
ORD01442,CUST0130,2026-02-28 13:39:34,RETURNED,WEST
ORD01443,CUST0215,2024-05-06 11:05:56,DELIVERED,CENTRAL
ORD01444,CUST0067,2026-02-19 00:35:37,DELIVERED,CENTRAL
ORD01445,CUST0384,2026-05-12 12:41:58,DELIVERED,SOUTH
ORD01446,CUST0330,2026-05-16 08:25:46,DELIVERED,WEST
ORD01447,CUST0733,2026-03-07 03:47:45,DELIVERED,CENTRAL
ORD01448,CUST0411,2024-03-30 20:42:51,SHIPPED,SOUTH
ORD01449,CUST0463,2025-11-25 00:37:21,DELIVERED,EAST
ORD01450,CUST0436,2025-12-15 21:20:09,DELIVERED,EAST
ORD01451,CUST0261,2026-05-05 06:03:55,PLACED,NORTH
ORD01452,CUST0303,2025-11-21 12:21:33,DELIVERED,SOUTH
ORD01453,,2024-03-04 21:55:09,DELIVERED,CENTRAL
ORD01454,CUST0345,2026-03-29 11:33:42,DELIVERED,WEST
ORD01455,CUST0419,2026-03-16 17:27:34,CANCELLED,EAST
ORD01456,CUST0280,2025-07-26 23:54:38,PLACED,WEST
ORD01457,CUST0240,2025-09-27 03:48:11,DELIVERED,EAST
ORD01458,CUST0085,2025-04-02 12:25:12,CANCELLED,CENTRAL
ORD01459,CUST0560,2026-04-24 23:38:48,PLACED,EAST
ORD01460,CUST0234,2025-07-19 10:28:43,SHIPPED,EAST
ORD01461,CUST0040,2026-04-12 01:19:54,SHIPPED,SOUTH
ORD01462,,2025-06-17 17:30:09,DELIVERED,EAST
ORD01463,CUST0196,2024-08-10 03:59:03,RETURNED,CENTRAL
ORD01464,CUST0268,25-12-2025,DELIVERED,EAST
ORD01465,CUST0355,2026-04-27 19:47:33,RETURNED,CENTRAL
ORD01466,CUST0776,2026-04-27 11:55:04,PLACED,CENTRAL
ORD01467,CUST0780,2025-08-23 23:24:03,CANCELLED,SOUTH
ORD01468,CUST0233,01-11-2025,DELIVERED,CENTRAL
ORD01469,CUST0602,2026-04-08 05:29:41,DELIVERED,WEST
ORD01470,CUST0349,2025-01-03 16:50:31,DELIVERED,SOUTH
ORD01471,CUST0440,2026-05-17 05:07:59,SHIPPED,WEST
ORD01472,CUST0572,2025-11-26 16:35:25,DELIVERED,CENTRAL
ORD01473,CUST0132,2025-03-16 08:16:25,RETURNED,NORTH
ORD01474,CUST0512,2026-01-08 11:23:13,DELIVERED,WEST
ORD01475,CUST0436,2026-01-05 07:20:16,DELIVERED,CENTRAL
ORD01476,CUST0307,2026-01-23 06:33:45,DELIVERED,CENTRAL
ORD01477,CUST0033,2024-08-04 03:19:08,SHIPPED,EAST
ORD01478,CUST0582,2026-06-10 11:44:59,CANCELLED,WEST
ORD01479,CUST0210,2025-05-30 09:59:08,PLACED,WEST
ORD01480,,2026-01-07 12:59:38,SHIPPED,CENTRAL
ORD01481,CUST0463,2026-05-01 03:56:32,CANCELLED,NORTH
ORD01482,CUST0176,2025-09-14 12:16:09,DELIVERED,SOUTH
ORD01483,CUST0033,2026-01-29 00:49:30,PLACED,SOUTH
ORD01484,CUST0072,2025-10-28 11:10:31,DELIVERED,SOUTH
ORD01485,CUST0299,2026-03-25 14:53:19,PLACED,NORTH
ORD01486,CUST0378,2026-01-16 18:07:52,PLACED,EAST
ORD01487,CUST0421,2025-10-15 13:27:41,SHIPPED,NORTH
ORD01488,,2026-06-06 08:06:16,DELIVERED,NORTH
ORD01489,CUST0399,2024-11-16 18:07:15,SHIPPED,SOUTH
ORD01490,CUST0318,2026-04-05 20:24:08,CANCELLED,WEST
ORD01491,CUST0163,2026-02-10 21:57:35,DELIVERED,EAST
ORD01492,CUST0602,2025-07-10 15:41:16,DELIVERED,WEST
ORD01493,CUST0283,2024-11-04 16:00:41,PLACED,SOUTH
ORD01494,CUST0457,2024-09-20 16:29:16,CANCELLED,CENTRAL
ORD01495,CUST0253,2026-03-27 21:21:05,DELIVERED,CENTRAL
ORD01496,CUST0503,2026-03-01 10:50:05,DELIVERED,NORTH
ORD01497,CUST0755,2024-10-29 18:16:37,DELIVERED,WEST
ORD01498,CUST0356,2025-04-07 01:41:32,DELIVERED,SOUTH
ORD01499,CUST0426,2025-01-22 00:25:09,SHIPPED,CENTRAL
ORD01500,CUST0751,2025-11-02 04:59:01,DELIVERED,SOUTH
ORD01158,CUST0766,2026-04-08 00:57:46,RETURNED,EAST
ORD00922,CUST0509,2024-09-03 18:58:28,CANCELLED,CENTRAL
ORD00008,CUST0422,2026-05-05 11:09:41,DELIVERED,NORTH
ORD00551,CUST0159,2024-05-26 11:16:44,PLACED,EAST
ORD01179,CUST0660,2025-03-15 13:17:24,DELIVERED,NORTH
ORD01326,CUST0504,2024-02-06 03:19:00,DELIVERED,SOUTH
ORD00405,CUST0694,2026-04-27 07:26:05,SHIPPED,EAST
ORD00977,CUST0711,2026-06-09 18:55:47,SHIPPED,CENTRAL
ORD01200,CUST0111,2026-01-10 15:14:07,DELIVERED,NORTH
ORD00698,CUST0455,2026-02-25 00:50:58,PLACED,WEST
ORD01036,CUST0237,2024-07-28 02:33:51,PLACED,NORTH
ORD00331,,2026-05-31 02:26:09,DELIVERED,EAST
ORD01216,CUST0028,2025-09-28 12:19:12,DELIVERED,SOUTH
ORD00212,CUST0212,2026-05-05 02:38:18,DELIVERED,EAST
ORD00704,,2024-01-07 09:13:37,DELIVERED,NORTH
