item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM01395,ORD01227,PROD0290,3,52027.94,5.0
ITEM01396,ORD00924,PROD0140,1,26388.16,10.0
ITEM01397,ORD01175,PROD0193,2,38826.93,10.0
ITEM01398,ORD00624,PROD0231,3,2501.56,25.0
ITEM01399,ORD00482,PROD0031,1,14589.57,25.0
ITEM01400,ORD00751,PROD0010,4,14779.96,40.0
ITEM01401,ORD00889,PROD0342,5,2901.14,25.0
ITEM01402,ORD00083,PROD0255,1,10487.8,0.0
ITEM01403,ORD00165,PROD0038,5,43447.78,0.0
ITEM01404,ORD00890,PROD0367,-5,65376.53,10.0
ITEM01405,ORD00801,PROD0273,4,4818.42,10.0
ITEM01406,ORD01378,PROD0290,4,56987.79,0.0
ITEM01407,ORD00121,PROD0085,4,31076.99,0.0
ITEM01408,ORD00204,PROD0409,2,34922.43,0.0
ITEM01409,ORD01416,PROD0334,1,43595.82,10.0
ITEM01410,ORD01500,PROD0174,5,5613.33,10.0
ITEM01411,ORD01231,PROD0244,4,52187.88,5.0
ITEM01412,ORD00821,PROD0431,2,29463.49,40.0
ITEM01413,ORD01339,PROD0351,3,6774.68,0.0
ITEM01414,ORD01101,PROD0309,4,50915.4,5.0
ITEM01415,ORD01388,PROD0097,5,44171.46,15.0
ITEM01416,ORD00238,PROD0403,3,37439.79,0.0
ITEM01417,ORD00505,PROD0064,2,16008.35,0.0
ITEM01418,ORD00691,PROD0036,1,35896.37,20.0
ITEM01419,ORD00784,PROD0249,3,58817.33,50.0
ITEM01420,ORD01368,PROD0289,3,15025.5,10.0
ITEM01421,ORD00266,PROD0365,2,39624.11,10.0
ITEM01422,ORD01425,PROD0288,3,17817.0,5.0
ITEM01423,ORD00695,PROD0341,4,32468.87,10.0
ITEM01424,ORD01159,PROD0294,4,35786.0,30.0
ITEM01425,ORD01243,PROD0454,4,87265.71,25.0
ITEM01426,ORD01149,PROD0198,4,15509.58,15.0
ITEM01427,ORD00128,PROD0018,3,40058.59,0.0
ITEM01428,ORD00213,PROD0209,3,18127.42,15.0
ITEM01429,ORD00545,PROD0241,5,34606.24,20.0
ITEM01430,ORD01364,PROD0500,4,29351.9,15.0
ITEM01431,ORD00889,PROD0493,1,29183.15,0.0
ITEM01432,ORD00755,PROD0326,3,40258.09,0.0
ITEM01433,ORD00747,PROD0357,3,10027.06,0.0
ITEM01434,ORD00930,PROD0356,4,9490.3,20.0
ITEM01435,ORD00456,PROD0092,1,35995.95,0.0
ITEM01436,ORD01192,PROD0083,2,26549.72,10.0
ITEM01437,ORD00471,PROD0121,3,29204.7,15.0
ITEM01438,ORD00208,PROD0470,5,18238.79,25.0
ITEM01439,ORD01110,PROD0391,4,24249.15,5.0
ITEM01440,ORD00171,PROD0145,4,17864.82,0.0
ITEM01441,ORD00605,PROD0498,3,44647.21,25.0
ITEM01442,ORD01045,PROD0483,2,18847.35,5.0
ITEM01443,ORD01134,PROD0132,3,57930.68,15.0
ITEM01444,ORD00879,PROD0203,5,5678.01,10.0
ITEM01445,ORD00880,PROD0386,3,74496.45,0.0
ITEM01446,ORD01041,PROD0231,5,2128.62,30.0
ITEM01447,ORD01312,PROD0450,1,68366.9,10.0
ITEM01448,ORD00516,PROD0347,5,69878.8,0.0
ITEM01449,ORD00431,PROD0115,3,19635.29,10.0
ITEM01450,ORD00278,PROD0066,4,66224.75,20.0
ITEM01451,ORD00754,PROD0112,5,30337.21,15.0
ITEM01452,ORD01354,PROD0452,3,56535.48,0.0
ITEM01453,ORD01384,PROD0081,1,4002.19,50.0
ITEM01454,ORD00782,PROD0390,2,57331.05,0.0
ITEM01455,ORD01022,PROD0089,4,11665.31,20.0
ITEM01456,ORD01423,PROD0246,5,7282.64,5.0
ITEM01457,ORD00329,PROD0147,-4,3890.88,5.0
ITEM01458,ORD00251,PROD0242,2,82069.97,25.0
ITEM01459,ORD01449,PROD0065,1,24254.92,0.0
ITEM01460,ORD00966,PROD0143,3,3040.01,5.0
ITEM01461,ORD01227,PROD0033,5,46740.76,0.0
ITEM01462,ORD00158,PROD0028,2,78549.21,30.0
ITEM01463,ORD00228,PROD0448,2,43309.16,20.0
ITEM01464,ORD00212,PROD0105,4,38643.74,5.0
ITEM01465,ORD01071,PROD0202,5,71406.35,20.0
ITEM01466,ORD01473,PROD0201,5,38479.36,5.0
ITEM01467,ORD00597,PROD0347,1,69974.75,10.0
ITEM01468,ORD00543,PROD0221,1,74161.29,30.0
ITEM01469,ORD01417,PROD0313,1,49062.78,0.0
ITEM01470,ORD01340,PROD0185,2,64188.37,0.0
ITEM01471,ORD00084,PROD0168,2,7158.34,0.0
ITEM01472,ORD01199,PROD0115,-5,33473.87,5.0
ITEM01473,ORD00873,PROD0454,2,57401.69,0.0
ITEM01474,ORD00956,PROD0209,2,17047.19,0.0
ITEM01475,ORD01284,PROD0128,4,9837.63,0.0
ITEM01476,ORD00232,PROD0136,1,19794.61,0.0
ITEM01477,ORD00524,PROD0119,5,46740.04,10.0
ITEM01478,ORD00782,PROD0380,4,9573.83,20.0
ITEM01479,ORD00084,PROD0277,1,39955.31,10.0
ITEM01480,ORD00558,PROD0462,3,11376.2,20.0
ITEM01481,ORD01342,PROD0460,3,5074.55,5.0
ITEM01482,ORD01475,PROD0299,2,64638.6,30.0
ITEM01483,ORD01409,PROD0335,4,47001.6,10.0
ITEM01484,ORD00315,PROD0147,3,2694.79,0.0
ITEM01485,ORD00931,PROD0020,3,4882.73,0.0
ITEM01486,ORD01149,PROD0117,3,24712.95,40.0
ITEM01487,ORD01372,PROD0084,5,9216.73,15.0
ITEM01488,ORD00118,PROD0144,3,31378.93,0.0
ITEM01489,ORD00612,PROD0385,2,34188.42,0.0
ITEM01490,ORD00898,PROD0069,2,23215.12,15.0
ITEM01491,ORD01285,PROD0120,1,50466.82,0.0
ITEM01492,ORD00476,PROD0206,1,74397.2,0.0
ITEM01493,ORD00965,PROD0450,1,51492.62,0.0
ITEM01494,ORD00784,PROD0130,4,52099.29,0.0
ITEM01495,ORD01495,PROD0355,4,32646.31,20.0
ITEM01496,ORD00211,PROD0187,1,72454.32,10.0
ITEM01497,ORD01074,PROD0219,4,4346.86,15.0
ITEM01498,ORD00781,PROD0178,3,54518.65,0.0
ITEM01499,ORD00870,PROD0384,3,46016.69,15.0
ITEM01500,ORD00241,PROD0108,2,27517.75,30.0
ITEM01501,ORD00187,PROD0377,3,39193.95,25.0
ITEM01502,ORD00326,PROD0088,2,2911.47,0.0
ITEM01503,ORD01179,PROD0470,2,22719.43,0.0
ITEM01504,ORD00565,PROD0277,1,29481.95,40.0
ITEM01505,ORD00251,PROD0410,1,66308.52,0.0
ITEM01506,ORD00292,PROD0368,2,55965.48,15.0
ITEM01507,ORD00084,PROD0068,3,25691.82,0.0
ITEM01508,ORD01402,PROD0417,4,22418.63,30.0
ITEM01509,ORD00036,PROD0133,5,62272.66,10.0
ITEM01510,ORD01377,PROD0398,-4,39320.68,15.0
ITEM01511,ORD00066,PROD0354,3,21373.15,10.0
ITEM01512,ORD01487,PROD0319,5,14490.0,30.0
ITEM01513,ORD00126,PROD0094,1,42073.36,5.0
ITEM01514,ORD00043,PROD0328,5,68776.83,25.0
ITEM01515,ORD01044,PROD0226,4,41376.09,15.0
ITEM01516,ORD00140,PROD0174,1,5054.74,0.0
ITEM01517,ORD00735,PROD0163,5,9748.36,20.0
ITEM01518,ORD00145,PROD0176,5,64735.52,0.0
ITEM01519,ORD00865,PROD0131,2,28229.86,40.0
ITEM01520,ORD01196,PROD0249,2,42541.19,10.0
ITEM01521,ORD01047,PROD0394,2,77775.59,0.0
ITEM01522,ORD01212,PROD0044,1,36332.7,0.0
ITEM01523,ORD00801,PROD0235,1,48972.53,0.0
ITEM01524,ORD00967,PROD0178,5,60956.51,10.0
ITEM01525,ORD00607,PROD0471,1,76853.02,15.0
ITEM01526,ORD01461,PROD0457,1,91077.16,10.0
ITEM01527,ORD00861,PROD0026,4,68798.0,0.0
ITEM01528,ORD00497,PROD0019,2,77197.37,10.0
ITEM01530,ORD00962,PROD0356,5,9394.27,5.0
ITEM01531,ORD00295,PROD0454,1,85497.43,10.0
ITEM01532,ORD01474,PROD0089,4,12196.44,40.0
ITEM01533,ORD00841,PROD0384,2,53201.82,10.0
ITEM01534,ORD00373,PROD0094,3,27063.19,25.0
ITEM01535,ORD00137,PROD0077,4,20345.74,0.0
ITEM01536,ORD01217,PROD0348,3,10192.41,10.0
ITEM01537,ORD01256,PROD0331,2,31324.11,30.0
ITEM01538,ORD01360,PROD0379,5,40248.61,25.0
ITEM01539,ORD00999,PROD0104,3,71105.48,5.0
ITEM01540,ORD01413,PROD0450,1,89247.92,5.0
ITEM01541,ORD00982,PROD0431,5,27568.73,10.0
ITEM01542,ORD01139,PROD0473,3,17956.61,10.0
ITEM01544,ORD00515,PROD0194,3,25801.4,0.0
ITEM01545,ORD00154,PROD0393,2,54562.41,20.0
ITEM01546,ORD00001,PROD0230,5,12553.26,20.0
ITEM01547,ORD01355,PROD0094,2,31666.26,0.0
ITEM01548,ORD01478,PROD0450,3,76290.85,10.0
ITEM01549,ORD01420,PROD0138,4,56466.97,10.0
ITEM01550,ORD00660,PROD0407,3,44894.87,10.0
ITEM01551,ORD00959,PROD0009,4,43693.32,5.0
ITEM01552,ORD00970,PROD0043,5,21512.91,0.0
ITEM01553,ORD00185,PROD0335,2,57095.1,0.0
ITEM01554,ORD00919,PROD0147,3,2806.0,30.0
ITEM01555,ORD01130,PROD0489,4,23990.92,0.0
ITEM01556,ORD00020,PROD0078,3,44282.9,20.0
ITEM01557,ORD00759,PROD0359,2,19385.12,10.0
ITEM01558,ORD00017,PROD0238,2,44890.31,15.0
ITEM01559,ORD00571,PROD0089,3,17926.41,15.0
ITEM01560,ORD00633,PROD0489,4,15591.42,5.0
ITEM01561,ORD01054,PROD0172,5,29193.26,10.0
ITEM01562,ORD00719,PROD0331,3,36954.16,0.0
ITEM01563,ORD01108,PROD0105,2,38445.24,15.0
ITEM01564,ORD01140,PROD0390,1,66352.16,0.0
ITEM01565,ORD01005,PROD0274,2,29031.75,20.0
ITEM01566,ORD00307,PROD0081,1,3882.27,0.0
ITEM01567,ORD00574,PROD0078,2,32067.8,20.0
ITEM01568,ORD00355,PROD0191,5,53866.85,15.0
ITEM01569,ORD00383,PROD0453,3,879.41,10.0
ITEM01570,ORD00337,PROD0446,4,54839.91,10.0
ITEM01571,ORD00413,PROD0206,1,62902.31,0.0
ITEM01572,ORD00185,PROD0299,3,39330.94,0.0
ITEM01573,ORD01449,PROD0276,3,43890.28,50.0
ITEM01574,ORD00592,PROD0385,1,29698.41,0.0
ITEM01575,ORD00269,PROD0199,5,4917.1,30.0
ITEM01576,ORD00927,PROD0255,5,13266.23,10.0
ITEM01577,ORD01088,PROD0426,3,3104.15,20.0
ITEM01578,ORD00582,PROD0492,4,7327.69,0.0
ITEM01579,ORD01061,PROD0446,3,53635.66,20.0
ITEM01580,ORD00567,PROD0061,2,65449.5,0.0
ITEM01581,ORD01034,PROD0338,5,55229.66,0.0
ITEM01582,ORD01092,PROD0477,2,6195.37,0.0
ITEM01583,ORD00023,PROD0099,3,31265.06,15.0
ITEM01584,ORD01482,PROD0024,5,1513.17,0.0
ITEM01585,ORD01484,PROD0112,1,27681.47,0.0
ITEM01586,ORD01153,PROD0249,5,62609.31,20.0
ITEM01587,ORD00282,PROD0359,1,22460.13,10.0
ITEM01588,ORD01231,PROD0315,4,52541.76,10.0
ITEM01589,ORD00330,PROD0305,3,4976.7,10.0
ITEM01590,ORD00584,PROD0270,2,25476.92,10.0
ITEM01591,ORD00082,PROD0102,-5,41117.54,0.0
ITEM01592,ORD00289,PROD0113,4,40257.59,10.0
ITEM01593,ORD01415,PROD0378,2,31836.26,20.0
ITEM01594,ORD00035,PROD0032,2,13426.0,20.0
ITEM01595,ORD01387,PROD0277,5,30277.55,5.0
ITEM01596,ORD00515,PROD0447,3,28974.25,15.0
ITEM01597,ORD01394,PROD0168,3,8998.24,0.0
ITEM01598,ORD00291,PROD0272,5,47470.7,20.0
ITEM01599,ORD00360,PROD0479,2,24726.72,30.0
ITEM01600,ORD01047,PROD0432,2,54104.1,15.0
ITEM01601,ORD00815,PROD0290,1,52051.08,0.0
ITEM01602,ORD01113,PROD0204,4,31073.6,0.0
ITEM01603,ORD01288,PROD0235,2,44253.7,25.0
ITEM01604,ORD00170,PROD0091,2,65645.26,30.0
ITEM01605,ORD00107,PROD0257,4,35424.94,15.0
ITEM01606,ORD00741,PROD0452,2,70803.95,25.0
ITEM01607,ORD00927,PROD0209,1,26299.82,10.0
ITEM01608,ORD00629,PROD0326,5,30025.86,30.0
ITEM01609,ORD00226,PROD0385,4,45023.57,0.0
ITEM01610,ORD00374,PROD0233,-4,38856.57,10.0
ITEM01611,ORD00606,PROD0495,1,13519.11,40.0
ITEM01612,ORD01460,PROD0098,5,49315.87,20.0
ITEM01613,ORD01116,PROD0103,-5,13350.27,0.0
ITEM01615,ORD00228,PROD0115,2,24341.5,10.0
ITEM01616,ORD01480,PROD0308,1,17672.01,10.0
ITEM01617,ORD00679,PROD0167,1,49475.74,10.0
ITEM01618,ORD00194,PROD0459,4,52859.93,0.0
ITEM01619,ORD00259,PROD0023,3,26700.4,25.0
ITEM01620,ORD01113,PROD0086,5,21599.27,10.0
ITEM01621,ORD00622,PROD0439,3,61689.73,0.0
ITEM01622,ORD00613,PROD0039,4,49806.06,15.0
ITEM01623,ORD01444,PROD0490,4,22114.84,30.0
ITEM01624,ORD01242,PROD0356,5,7928.31,10.0
ITEM01625,ORD01305,PROD0437,2,28638.11,10.0
ITEM01626,ORD00130,PROD0154,4,49883.52,0.0
ITEM01627,ORD00498,PROD0346,2,35687.48,20.0
ITEM01628,ORD01064,PROD0193,4,34007.66,10.0
ITEM01629,ORD01346,PROD0392,3,15570.02,10.0
ITEM01630,ORD00702,PROD0049,4,5379.48,0.0
ITEM01631,ORD00467,PROD0316,5,21769.19,30.0
ITEM01632,ORD00293,PROD0084,2,10435.15,15.0
ITEM01633,ORD01359,PROD0344,1,44658.14,20.0
ITEM01634,ORD00935,PROD0378,2,25291.53,10.0
ITEM01635,ORD01032,PROD0312,3,19017.17,15.0
ITEM01636,ORD01242,PROD0074,4,29957.2,10.0
ITEM01637,ORD01280,PROD0156,4,2506.14,10.0
ITEM01638,ORD00754,PROD0203,5,5407.0,0.0
ITEM01639,ORD00573,PROD0401,3,37481.86,15.0
ITEM01640,ORD00959,PROD0255,3,11762.57,15.0
ITEM01641,ORD01485,PROD0436,4,52898.36,0.0
ITEM01642,ORD00691,PROD0489,5,19282.61,25.0
ITEM01643,ORD00765,PROD0434,4,5146.47,10.0
ITEM01644,ORD00141,PROD0148,5,9851.07,40.0
ITEM01645,ORD00125,PROD0176,5,57473.4,10.0
ITEM01646,ORD00054,PROD0274,4,18545.69,0.0
ITEM01647,ORD00689,PROD0300,3,28153.73,0.0
ITEM01648,ORD00282,PROD0006,2,1463.97,15.0
ITEM01649,ORD00171,PROD0264,1,33164.42,5.0
ITEM01650,ORD00546,PROD0088,1,2676.38,0.0
ITEM01651,ORD00539,PROD0072,1,69170.12,5.0
ITEM01652,ORD00220,PROD0149,1,54205.53,0.0
ITEM01653,ORD00929,PROD0279,5,44333.83,25.0
ITEM01654,ORD00440,PROD0184,2,49452.85,0.0
ITEM01655,ORD00931,PROD0450,5,73839.23,0.0
ITEM01656,ORD01019,PROD0341,3,33159.75,10.0
ITEM01657,ORD01428,PROD0342,5,4794.84,0.0
ITEM01658,ORD00667,PROD0305,-3,4430.92,25.0
ITEM01659,ORD00256,PROD0381,5,32454.29,5.0
ITEM01660,ORD01024,PROD0444,2,21818.38,30.0
ITEM01661,ORD01028,PROD0229,1,82641.15,0.0
ITEM01662,ORD00985,PROD0109,3,2111.91,20.0
ITEM01663,ORD01172,PROD0390,1,60800.72,10.0
ITEM01664,ORD00234,PROD0446,3,66271.7,15.0
ITEM01665,ORD01439,PROD0009,-3,56912.19,5.0
ITEM01666,ORD00699,PROD0050,5,59512.45,0.0
ITEM01667,ORD00332,PROD0225,3,15348.15,10.0
ITEM01668,ORD01082,PROD0292,4,13279.26,30.0
ITEM01669,ORD00117,PROD0468,1,19393.55,10.0
ITEM01670,ORD00070,PROD0083,1,25784.47,0.0
ITEM01671,ORD00053,PROD0324,4,51842.44,5.0
ITEM01672,ORD00517,PROD0353,2,34067.29,0.0
ITEM01673,ORD00030,PROD0152,3,61694.33,0.0
ITEM01674,ORD00374,PROD0305,4,4888.82,10.0
ITEM01675,ORD00406,PROD0341,4,25564.3,10.0
ITEM01676,ORD00598,PROD0476,3,60428.51,0.0
ITEM01677,ORD00592,PROD0482,2,40550.45,20.0
ITEM01678,ORD01295,PROD0065,3,25800.94,15.0
ITEM01679,ORD00789,PROD0224,2,13396.14,5.0
ITEM01680,ORD01119,PROD0218,2,33974.17,30.0
ITEM01681,ORD00208,PROD0093,1,22729.51,5.0
ITEM01683,ORD00252,PROD0016,3,5062.53,10.0
ITEM01684,ORD01187,PROD0200,3,40052.74,15.0
ITEM01685,ORD00298,PROD0167,2,40815.01,15.0
ITEM01686,ORD01340,PROD0168,2,6152.45,10.0
ITEM01687,ORD00768,PROD0161,1,1993.77,40.0
ITEM01688,ORD00865,PROD0148,3,7419.43,0.0
ITEM01689,ORD01377,PROD0086,-5,33940.44,0.0
ITEM01690,ORD00270,PROD0380,2,7340.85,15.0
ITEM01691,ORD00574,PROD0485,1,2537.98,30.0
ITEM01692,ORD00961,PROD0399,2,35290.55,15.0
ITEM01693,ORD01288,PROD0238,4,40739.79,20.0
ITEM01694,ORD01059,PROD0275,2,56833.04,15.0
ITEM01695,ORD00966,PROD0285,3,11780.67,10.0
ITEM01696,ORD00853,PROD0088,3,2802.62,0.0
ITEM01697,ORD00256,PROD0431,3,24821.74,0.0
ITEM01698,ORD00947,PROD0060,3,60236.14,10.0
ITEM01699,ORD01456,PROD0315,1,41048.17,0.0
ITEM01700,ORD00674,PROD0470,1,13274.03,5.0
ITEM01702,ORD00489,PROD0138,3,68064.92,15.0
ITEM01703,ORD01496,PROD0183,3,76195.5,10.0
ITEM01704,ORD00703,PROD0271,3,62922.02,0.0
ITEM01705,ORD00525,PROD0405,1,14904.6,5.0
ITEM01706,ORD00464,PROD0154,5,61148.18,10.0
ITEM01707,ORD00512,PROD0134,5,51400.36,0.0
ITEM01708,ORD00216,PROD0171,5,17003.36,10.0
ITEM01709,ORD01429,PROD0114,5,2454.95,0.0
ITEM01710,ORD01019,PROD0043,1,33159.35,15.0
ITEM01711,ORD00828,PROD0123,5,1738.71,30.0
ITEM01712,ORD01469,PROD0094,1,32254.43,10.0
ITEM01713,ORD00195,PROD0260,2,55000.65,25.0
ITEM01714,ORD00468,PROD0286,2,45656.23,10.0
ITEM01715,ORD00169,PROD0244,3,39488.11,25.0
ITEM01716,ORD00147,PROD0223,1,2421.68,5.0
ITEM01717,ORD00304,PROD0063,3,22884.7,10.0
ITEM01718,ORD00293,PROD0426,3,3811.28,20.0
ITEM01719,ORD00704,PROD0248,5,8802.45,0.0
ITEM01720,ORD01226,PROD0263,1,36301.36,5.0
ITEM01721,ORD01055,PROD0352,3,7572.87,0.0
ITEM01722,ORD00450,PROD0196,4,14430.01,10.0
ITEM01723,ORD00258,PROD0194,5,27988.76,25.0
ITEM01724,ORD00402,PROD0302,3,51585.31,0.0
ITEM01725,ORD01170,PROD0417,5,17239.77,15.0
ITEM01726,ORD00284,PROD0132,4,60922.68,0.0
ITEM01727,ORD01105,PROD0464,5,24746.58,10.0
ITEM01728,ORD01010,PROD0300,1,32295.4,0.0
ITEM01729,ORD00873,PROD0273,3,4897.18,10.0
ITEM01730,ORD01171,PROD0296,2,45993.3,25.0
ITEM01731,ORD01468,PROD0351,2,7296.24,0.0
ITEM01732,ORD01236,PROD0044,4,49065.47,15.0
ITEM01733,ORD01351,PROD0149,2,65017.27,15.0
ITEM01734,ORD00720,PROD0200,5,39348.06,20.0
ITEM01735,ORD00378,PROD0153,5,3538.41,20.0
ITEM01736,ORD01345,PROD0299,2,47105.51,10.0
ITEM01737,ORD01153,PROD0449,4,7728.96,5.0
ITEM01738,ORD00858,PROD0364,5,13640.36,0.0
ITEM01739,ORD01458,PROD0266,5,57868.3,0.0
ITEM01740,ORD01402,PROD0074,5,19441.85,10.0
ITEM01741,ORD00976,PROD0276,1,62937.38,25.0
ITEM01742,ORD00022,PROD0154,2,55601.54,15.0
ITEM01743,ORD00912,PROD0465,1,29756.42,10.0
ITEM01744,ORD00910,PROD0475,5,52931.51,10.0
ITEM01745,ORD00410,PROD0469,3,21374.83,25.0
ITEM01746,ORD01236,PROD0405,2,10710.05,10.0
ITEM01747,ORD00719,PROD0390,5,67076.72,50.0
ITEM01748,ORD00379,PROD0268,2,35951.28,20.0
ITEM01749,ORD01200,PROD0327,5,26673.92,10.0
ITEM01750,ORD00134,PROD0386,5,67405.57,0.0
ITEM01751,ORD00402,PROD0042,5,67859.37,50.0
ITEM01752,ORD00975,PROD0252,1,56516.83,0.0
ITEM01753,ORD00032,PROD0470,1,16262.95,30.0
ITEM01754,ORD00136,PROD0012,5,13980.76,15.0
ITEM01755,ORD00860,PROD0444,5,32817.49,15.0
ITEM01756,ORD00194,PROD0086,4,36281.38,10.0
ITEM01757,ORD00529,PROD0025,2,38300.4,10.0
ITEM01758,ORD00715,PROD0218,5,36661.22,0.0
ITEM01759,ORD00031,PROD0422,1,54330.16,15.0
ITEM01760,ORD01043,PROD0337,5,60203.16,10.0
ITEM01761,ORD01055,PROD0011,4,36541.08,40.0
ITEM01762,ORD00001,PROD0007,3,6470.85,0.0
ITEM01763,ORD00536,PROD0345,1,24493.5,0.0
ITEM01764,ORD00213,PROD0124,1,29285.8,0.0
ITEM01765,ORD01226,PROD0491,2,83432.79,25.0
ITEM01766,ORD01358,PROD0243,-3,18746.57,5.0
ITEM01767,ORD00773,PROD0125,1,82677.99,10.0
ITEM01768,ORD01105,PROD0354,5,21823.32,20.0
ITEM01769,ORD01212,PROD0439,1,56664.45,0.0
ITEM01770,ORD00835,PROD0168,2,5663.7,0.0
ITEM01771,ORD00296,PROD0366,4,26951.94,0.0
ITEM01772,ORD01324,PROD0176,5,86940.95,10.0
ITEM01773,ORD01468,PROD0195,2,29210.21,30.0
ITEM01774,ORD00389,PROD0041,-3,60780.06,10.0
ITEM01775,ORD01213,PROD0307,2,59914.33,0.0
ITEM01776,ORD00792,PROD0124,1,29450.19,20.0
ITEM01777,ORD00186,PROD0321,3,34648.08,40.0
ITEM01778,ORD00952,PROD0385,4,45341.8,0.0
ITEM01779,ORD00165,PROD0325,4,775.87,15.0
ITEM01780,ORD00015,PROD0045,4,2739.93,25.0
ITEM01781,ORD01274,PROD0123,5,1533.15,0.0
ITEM01782,ORD01056,PROD0178,1,55601.28,0.0
ITEM01783,ORD01235,PROD0149,5,44775.45,0.0
ITEM01784,ORD00765,PROD0069,2,27480.41,10.0
ITEM01785,ORD01281,PROD0094,2,32841.59,10.0
ITEM01786,ORD00827,PROD0216,4,79966.39,10.0
ITEM01787,ORD00627,PROD0176,3,86188.3,0.0
ITEM01788,ORD00418,PROD0043,3,25266.55,0.0
ITEM01789,ORD01444,PROD0419,4,37088.86,0.0
ITEM01790,ORD00062,PROD0458,4,33017.91,40.0
ITEM01791,ORD00682,PROD0166,2,63221.97,5.0
ITEM01792,ORD00109,PROD0447,3,44976.29,10.0
ITEM01793,ORD00225,PROD0136,3,15342.35,40.0
ITEM01794,ORD00010,PROD0020,5,4517.36,10.0
ITEM01795,ORD01208,PROD0070,2,49982.84,0.0
ITEM01796,ORD01370,PROD0074,2,25737.78,10.0
ITEM01797,ORD00743,PROD0479,1,32653.17,0.0
ITEM01798,ORD01411,PROD0133,4,62801.12,0.0
ITEM01799,ORD00628,PROD0387,5,14369.77,5.0
ITEM01800,ORD00311,PROD0109,5,3592.14,10.0
ITEM01801,ORD00781,PROD0409,4,24189.47,10.0
ITEM01803,ORD00562,PROD0355,5,52160.18,0.0
ITEM01804,ORD00859,PROD0259,3,54642.16,30.0
ITEM01805,ORD00368,PROD0261,3,43532.84,25.0
ITEM01806,ORD01361,PROD0387,1,17436.41,25.0
ITEM01807,ORD00328,PROD0122,3,58540.3,10.0
ITEM01808,ORD01463,PROD0458,4,41774.14,0.0
ITEM01809,ORD00762,PROD0137,1,81242.22,15.0
ITEM01811,ORD01354,PROD0404,4,16505.81,25.0
ITEM01812,ORD01202,PROD0421,1,20804.53,0.0
ITEM01813,ORD01336,PROD0485,5,2765.79,20.0
ITEM01814,ORD00866,PROD0462,4,6598.47,0.0
ITEM01815,ORD00851,PROD0241,3,40596.28,40.0
ITEM01816,ORD01222,PROD0114,2,3392.85,10.0
ITEM01817,ORD00126,PROD0390,1,54238.14,25.0
ITEM01818,ORD00585,PROD0049,1,5755.08,15.0
ITEM01819,ORD00349,PROD0319,3,15407.67,0.0
ITEM01820,ORD00963,PROD0423,4,17313.62,40.0
ITEM01821,ORD00626,PROD0096,4,30475.7,0.0
ITEM01822,ORD00288,PROD0136,1,24457.7,30.0
ITEM01823,ORD00532,PROD0035,2,7331.57,25.0
ITEM01824,ORD00887,PROD0120,5,87085.52,0.0
ITEM01825,ORD00263,PROD0335,-4,56632.9,0.0
ITEM01826,ORD00019,PROD0138,1,79651.4,0.0
ITEM01827,ORD01157,PROD0363,5,26153.31,25.0
ITEM01828,ORD00631,PROD0140,2,28168.2,0.0
ITEM01829,ORD00510,PROD0191,2,60701.46,25.0
ITEM01830,ORD00273,PROD0330,5,43716.39,10.0
ITEM01831,ORD00967,PROD0316,2,19264.19,0.0
ITEM01832,ORD00093,PROD0142,4,62964.21,0.0
ITEM01833,ORD00663,PROD0374,4,64001.5,0.0
ITEM01834,ORD00515,PROD0200,5,58024.74,10.0
ITEM01835,ORD00276,PROD0094,1,27337.08,50.0
ITEM01836,ORD00563,PROD0432,2,40402.48,0.0
ITEM01837,ORD00629,PROD0008,2,41030.56,0.0
ITEM01838,ORD00054,PROD0052,5,18585.55,0.0
ITEM01839,ORD01223,PROD0099,5,34012.45,10.0
ITEM01840,ORD01032,PROD0353,1,40674.48,10.0
ITEM01841,ORD00560,PROD0077,4,26379.67,15.0
ITEM01842,ORD01051,PROD0087,2,23333.79,20.0
ITEM01843,ORD00737,PROD0017,2,70452.51,5.0
ITEM01844,ORD00173,PROD0411,2,56329.09,0.0
ITEM01845,ORD00115,PROD0185,5,51229.05,10.0
ITEM01846,ORD00470,PROD0006,4,1132.58,15.0
ITEM01847,ORD00039,PROD0016,4,4377.87,0.0
ITEM01848,ORD01336,PROD0171,5,25540.42,40.0
ITEM01849,ORD00318,PROD0014,2,32289.49,15.0
ITEM01850,ORD00890,PROD0046,-1,26674.76,15.0
ITEM01851,ORD00134,PROD0088,1,2760.93,0.0
ITEM01852,ORD00522,PROD0417,1,17074.74,20.0
ITEM01853,ORD00635,PROD0242,4,85508.32,10.0
ITEM01854,ORD00739,PROD0096,3,23097.54,5.0
ITEM01855,ORD00014,PROD0473,3,22376.69,20.0
ITEM01856,ORD00205,PROD0406,4,32419.99,0.0
ITEM01857,ORD01010,PROD0086,1,31200.43,10.0
ITEM01858,ORD00172,PROD0004,3,35327.4,0.0
ITEM01859,ORD00577,PROD0028,2,84740.87,25.0
ITEM01860,ORD00905,PROD0389,2,25204.8,0.0
ITEM01862,ORD00015,PROD0176,5,56452.18,0.0
ITEM01863,ORD00034,PROD0043,1,21515.39,10.0
ITEM01864,ORD00189,PROD0157,4,81868.45,20.0
ITEM01865,ORD00906,PROD0243,4,25859.48,15.0
ITEM01866,ORD01042,PROD0107,4,50930.28,15.0
ITEM01867,ORD00779,PROD0181,2,65013.96,30.0
