order_id,order_ts,customer_id,product_id,store_id,quantity,unit_price,discount_pct,gross_amount,payment_method,order_status
O0010426,2026-02-05 03:18:00,C02459,P00510,S010,2,35442.6,0.1,63796.68,NETBANKING,returned
O0010427,2026-02-14 09:47:00,C00582,P00022,S040,3,50562.19,0.05,151686.57,UPI,returned
O0010428,2026-04-03 17:01:00,C01937,P00382,S070,5,42258.49,0.1,200727.83,COD,delivered
O0010429,2025-11-30 21:49:00,C01601,P00119,S071,4,20691.54,0.0,78627.85,CARD,shipped
O0010430,2026-04-06 04:38:00,C00880,P00499,S024,5,73997.56,0.05,369987.8,CARD,delivered
O0010431,2025-10-11 06:42:00,C00796,P00602,S047,1,65685.6,0.1,65685.6,CARD,cancelled
O0010432,2026-01-01 05:22:00,C00599,P00505,S032,3,25634.15,0.1,65367.08,UPI,cancelled
O0010433,2026-02-07 23:28:00,C00322,P00171,S018,2,70646.68,0.05,134228.69,CARD,shipped
O0010434,2026-04-07 15:22:00,C00452,P00774,S048,3,50679.03,0.15,144435.24,CARD,returned
O0010435,2025-12-29 10:22:00,C00893,P00449,S052,1,24215.81,0.15,20583.44,NETBANKING,returned
O0010436,2026-04-08 09:04:00,C02361,P00199,S067,1,65425.73,0.0,62154.44,CARD,returned
O0010437,2025-10-06 05:54:00,C01119,P00590,S026,2,25422.83,0.05,43218.81,UPI,delivered
O0010438,2025-12-30 07:43:00,C02460,P00554,S033,3,65627.82,0.05,177195.11,CARD,returned
O0010439,2026-02-27 02:07:00,C00566,P00031,S062,5,14785.78,0.0,70232.46,NETBANKING,returned
O0010440,2025-11-23 08:51:00,C01106,P00421,S018,4,71889.3,0.1,244423.62,NETBANKING,cancelled
O0010441,2026-03-01 07:43:00,C02209,P00013,S057,two,13602.82,0.1,25845.36,UPI,delivered
O0010442,2026-03-16 05:17:00,C01685,P00558,S016,4,51437.39,0.05,195462.08,CARD,shipped
O0010443,2026-01-05 18:31:00,C02053,P00745,S036,3,78737.66,0.1,200781.03,COD,returned
O0010444,2026-02-07 07:35:00,C00219,P00014,S018,3,60430.85,0.1,154098.67,CARD,cancelled
O0010445,2026-01-21 10:45:00,C00800,P00663,S030,4,78088.55,0.1,312354.2,COD,returned
O0010446,2026-04-01 04:59:00,C00536,P00247,S025,4,36333.32,0.15,130799.95,UPI,returned
O0010447,2025-11-24 13:34:00,C01103,P00657,S074,1,73390.3,0.0,66051.27,CARD,delivered
O0010448,2025-12-10 07:15:00,C02306,P00409,S010,3,16017.13,0.05,40843.68,CARD,cancelled
O0010449,2026-04-08 11:04:00,C01302,P00214,S038,2,54612.57,0.0,98302.63,COD,returned
O0010450,2025-11-08 04:49:00,C01481,P00010,S074,4,45291.18,0.15,163048.25,NETBANKING,delivered
O0010451,2025-11-14 23:45:00,C01022,P00499,S029,5,48300.51,0.05,217352.3,UPI,shipped
O0010452,2026-01-31 02:26:00,C02319,P00630,S068,2,38067.34,0.05,64714.48,CARD,cancelled
O0010453,2025-10-12 16:59:00,C00431,P00508,S008,3,87048.32,0.05,248087.71,COD,cancelled
O0010454,2026-01-05 10:45:00,C00755,P00597,S051,2,unknown,0.0,bad_amount,NETBANKING,returned
O0010455,2025-11-13 22:30:00,C00629,P00708,S031,2,14454.91,0.0,28909.82,CARD,delivered
O0010456,2025-12-12 07:04:00,C02394,P00127,S065,1,10121.56,0.1,9615.48,COD,cancelled
O0010457,2026-03-12 17:59:00,C00496,P00334,S030,2,80158.89,0.15,144286.0,NETBANKING,cancelled
O0010458,2025-10-17 17:12:00,C00151,P00672,S063,1,47944.88,0.1,43150.39,COD,returned
O0010459,2026-01-13 23:09:00,C00589,P00440,S071,4,10740.11,0.0,42960.44,NETBANKING,delivered
O0010460,2025-12-01 07:25:00,C00165,P00495,S046,3,73520.93,0.0,198506.51,NETBANKING,delivered
O0010461,2025-12-15 07:24:00,C00731,P00519,S027,2,2068.6,0.05,3930.34,COD,cancelled
O0010462,2025-10-15 04:12:00,C00790,P00561,S042,4,54013.86,0.0,205252.67,NETBANKING,cancelled
O0010463,2025-11-08 18:51:00,C01882,P00757,S046,5,84203.59,0.15,378916.15,CARD,returned
O0010464,2025-11-07 15:08:00,C00947,P00065,S034,1,63585.51,0.1,63585.51,UPI,shipped
O0010465,2026-04-09 05:25:00,C01238,P00136,S013,2,64961.56,0.0,129923.12,CARD,shipped
O0010466,2026-02-06 07:15:00,C00400,P00665,S010,5,43325.42,0.05,184133.03,UPI,returned
O0010467,2026-01-09 09:44:00,C00009,P00060,S001,5,584.86,0.05,2778.09,CARD,returned
O0010468,2026-02-23 07:43:00,C00187,P00543,S061,2,70646.68,0.1,120099.36,CARD,delivered
O0010469,2025-11-28 03:53:00,C02360,P00056,S010,3,9818.72,0.0,27983.35,COD,cancelled
O0010470,2026-03-18 12:44:00,C02416,P00499,S048,3,84622.51,0.05,253867.53,COD,delivered
O0010471,2026-01-17 05:32:00,C00434,P00092,S019,4,74834.72,0.05,269404.99,COD,delivered
O0010472,2025-10-10 10:23:00,C02089,P00501,S070,5,51078.66,0.05,229853.97,CARD,shipped
O0010473,2025-11-11 16:51:00,C01504,P00721,S059,1,26670.55,0.1,22669.97,CARD,delivered
O0010474,2026-04-08 19:43:00,C02191,P00275,S016,5,67274.79,0.05,319555.25,UPI,returned
O0010475,2026-01-21 11:10:00,C01774,P00481,S071,5,2774.01,0.15,13870.05,UPI,delivered
O0010476,2026-02-11 02:58:00,C00816,P00041,S003,4,21695.86,0.0,78105.1,COD,cancelled
O0010477,2025-11-22 12:23:00,C00137,P00755,S060,3,51025.74,0.05,137769.5,COD,cancelled
O0010478,2026-01-15 06:15:00,C01762,P00256,S030,5,61937.51,0.05,294203.17,COD,shipped
O0010479,2025-11-24 17:22:00,C02301,P00640,S032,3,50562.19,0.1,144102.24,COD,returned
O0010480,2025-11-08 22:13:00,C01711,P00166,S044,3,55077.48,0.1,148709.2,CARD,shipped
O0010481,2025-10-09 01:44:00,C01249,P00660,S005,1,52543.69,0.1,49916.51,UPI,delivered
O0010482,2025-12-27 23:52:00,C01929,P00756,S008,5,35894.6,0.15,179473.0,CARD,cancelled
O0010483,2026-03-18 23:20:00,C00127,P00002,S063,2,35238.69,0.15,63429.64,UPI,delivered
O0010484,2025-10-20 11:12:00,C01364,P00079,S055,3,52247.79,0.05,156743.37,COD,shipped
O0010485,2026-01-12 04:25:00,C01119,P00569,S036,2,57671.0,0.05,98040.7,COD,delivered
O0010486,2026-04-08 19:07:00,C00419,P00644,S009,2,1039.62,0.0,1767.35,UPI,returned
O0010487,2026-01-19 16:01:00,C00732,P00541,S009,4,44361.62,0.05,168574.16,NETBANKING,returned
O0010488,2026-03-29 06:52:00,C00899,P00445,S037,1,19279.15,0.05,19279.15,NETBANKING,cancelled
O0010489,2026-02-16 11:43:00,C00175,P00514,S021,4,89292.41,0.0,339311.16,COD,shipped
O0010490,2026-01-25 18:18:00,C00008,P00261,S046,4,1030.32,0.15,3503.09,NETBANKING,delivered
O0010491,2026-04-03 05:39:00,C02484,P00509,S065,2,87278.29,0.1,157100.92,CARD,shipped
O0010492,2026-02-09 00:03:00,C01396,P00127,S072,1,3715.45,0.0,3715.45,CARD,delivered
O0010493,2026-01-11 12:47:00,C00171,P00056,S063,1,64831.95,0.15,58348.75,UPI,delivered
O0010494,2025-11-20 21:07:00,C02414,P00467,S048,2,18907.54,0.05,32142.82,CARD,cancelled
O0010495,2025-12-25 17:09:00,,P00772,S020,5,59122.37,0.05,251270.07,COD,delivered
O0010496,2026-01-03 16:54:00,C01336,P00190,S065,2,6407.28,0.1,12814.56,COD,shipped
O0010497,2025-12-30 12:44:00,C00384,P00711,S017,5,49688.24,0.0,223597.08,UPI,cancelled
O0010498,2025-11-30 23:13:00,C02122,P00403,S025,5,12427.11,0.1,55922.0,COD,returned
O0010499,2026-03-26 20:54:00,C02397,P00121,S059,1,51414.89,0.1,43702.66,UPI,delivered
O0010500,2026-01-29 09:23:00,C00307,P00750,S011,1,73184.59,0.0,65866.13,COD,returned
O0010501,2025-11-05 17:20:00,C01148,P00169,S009,4,80091.77,0.15,288330.37,UPI,returned
O0010502,2026-04-05 10:07:00,C00149,P00413,S007,5,59101.17,0.1,265955.27,CARD,delivered
O0010503,2025-10-13 01:47:00,C00414,P00319,S042,2,19311.58,0.05,38623.16,CARD,shipped
O0010504,2025-12-15 02:45:00,C01377,P00735,S047,3,unknown,0.0,bad_amount,COD,delivered
O0010505,2026-02-07 12:23:00,C01706,P00357,S055,4,75370.76,0.15,286408.89,NETBANKING,cancelled
O0010506,2026-01-16 13:01:00,C01590,P00535,S030,1,39280.5,0.0,35352.45,COD,cancelled
O0010507,2026-02-12 01:17:00,C01163,P00081,S050,4,66589.78,0.0,226405.25,NETBANKING,cancelled
O0010508,2025-11-11 12:09:00,C00317,P00740,S024,1,67274.79,0.05,60547.31,UPI,shipped
O0010509,2026-03-11 20:09:00,C01827,P00580,S009,3,53873.42,0.1,137377.22,UPI,delivered
O0010510,2026-03-08 22:34:00,C02204,P00187,S012,4,5379.25,0.0,18289.45,CARD,delivered
O0010511,2025-10-11 17:34:00,C02158,P00595,S069,1,49355.01,0.05,44419.51,UPI,cancelled
O0010512,2025-11-01 23:15:00,C01215,P00264,S027,4,3715.45,0.0,12632.53,UPI,shipped
O0010513,2025-11-05 01:09:00,C00597,P00447,S046,5,unknown,0.1,bad_amount,UPI,delivered
O0010514,2026-01-06 12:36:00,C01024,P00158,S011,2,80492.32,0.05,136836.94,CARD,cancelled
O0010515,2026-01-30 03:23:00,C01486,P00143,S015,2,10848.19,0.05,19526.74,NETBANKING,delivered
O0010516,2025-12-22 10:56:00,C01184,P00691,S033,5,38540.65,0.0,192703.25,COD,delivered
O0010517,2025-12-04 04:34:00,C01713,P00637,S019,5,2911.66,0.05,13830.38,UPI,shipped
O0010518,2025-11-27 15:07:00,C01227,P00091,S035,2,59995.5,0.1,113991.45,COD,shipped
O0010519,2025-10-15 10:45:00,C02461,P00178,S031,1,unknown,0.0,bad_amount,UPI,returned
O0010520,2025-10-23 20:28:00,C01456,P00038,S026,5,unknown,0.0,bad_amount,NETBANKING,delivered
O0010521,2026-04-01 08:54:00,C01220,P00739,S059,5,50198.57,0.15,213343.92,COD,cancelled
O0010522,2025-11-04 18:21:00,C02359,P00067,S001,2,34919.69,0.0,66347.41,NETBANKING,delivered
O0010523,2026-01-20 05:57:00,C01096,P00567,S021,4,unknown,0.1,bad_amount,UPI,cancelled
O0010524,2025-11-14 20:53:00,C02176,P00753,S041,3,41566.57,0.15,112229.74,UPI,cancelled
O0010525,2026-03-20 23:04:00,C01972,P00302,S068,4,21594.74,0.0,86378.96,NETBANKING,delivered
O0010526,2025-10-03 14:02:00,C00246,P00061,S009,5,30615.63,0.05,145424.24,UPI,delivered
O0010527,2026-02-14 10:51:00,C01867,P00063,S032,5,63282.68,0.05,284772.06,COD,delivered
O0010528,2025-10-04 05:56:00,C02450,P00136,S070,5,46799.63,0.1,198898.43,NETBANKING,delivered
O0010529,2025-12-08 12:14:00,C02479,P00458,S027,5,31076.49,0.05,147613.33,NETBANKING,delivered
O0010530,2026-01-14 23:52:00,C01178,P00257,S010,2,52116.36,0.05,93809.45,UPI,cancelled
O0010531,2026-03-05 23:25:00,C00641,P00283,S054,4,1514.72,0.1,5452.99,UPI,delivered
O0010532,2026-03-15 18:39:00,C00674,P00792,S019,2,19573.06,0.0,39146.12,CARD,shipped
O0010533,2025-12-22 16:30:00,C00102,P00234,S023,5,3717.78,0.1,16730.01,COD,returned
O0010534,2026-03-14 13:52:00,C02051,P00476,S057,4,55729.33,0.05,189479.72,UPI,cancelled
O0010535,2026-04-02 15:24:00,C01435,P00270,S047,2,44067.06,0.1,79320.71,CARD,shipped
O0010536,2026-01-31 13:33:00,C00672,P00681,S070,3,23071.88,0.1,69215.64,NETBANKING,delivered
O0010537,2026-04-05 02:14:00,C02319,P00280,S045,4,44208.86,0.0,167993.67,COD,delivered
O0010538,2025-12-17 07:26:00,C01912,P00554,S045,2,28968.34,0.05,49246.18,CARD,delivered
O0010539,2025-12-09 06:28:00,C00868,P00561,S005,1,68128.81,0.0,68128.81,UPI,shipped
O0010540,2026-04-03 06:25:00,C00299,P00127,S046,5,41626.23,0.15,197724.59,UPI,returned
O0010541,2026-02-26 20:01:00,C01954,P00399,S032,5,6096.19,0.15,25908.81,CARD,cancelled
O0010542,2026-03-24 23:09:00,C01592,P00417,S003,3,67726.99,0.0,203180.97,NETBANKING,shipped
O0010543,2025-11-14 21:37:00,C00649,P00135,S003,2,84326.32,0.15,160220.01,CARD,cancelled
O0010544,2026-02-17 23:16:00,C01569,P00639,S046,2,19766.23,0.05,33602.59,UPI,delivered
O0010545,2026-02-25 01:59:00,C01185,P00215,S033,1,63334.8,0.15,60168.06,NETBANKING,cancelled
O0010546,2026-01-05 15:11:00,C02332,P00268,S033,5,14454.91,0.15,68660.82,UPI,shipped
O0010547,2025-12-05 17:13:00,C01023,P00439,S022,5,13696.86,0.05,58211.65,UPI,delivered
O0010548,2025-12-12 10:19:00,C00641,P00586,S069,4,41841.84,0.15,158998.99,CARD,delivered
O0010549,2025-11-11 20:01:00,C00023,P00224,S060,5,25183.45,0.0,119621.39,UPI,shipped
O0010550,2026-01-10 22:46:00,C00582,P00540,S033,3,53037.26,0.05,151156.19,CARD,delivered
O0010551,2025-10-18 13:53:00,C00064,P00316,S009,2,41407.8,0.0,82815.6,CARD,delivered
O0010552,2026-03-21 23:05:00,C01712,P00722,S070,2,20691.54,0.0,37244.77,NETBANKING,delivered
O0010553,2026-03-13 23:40:00,C02249,P00750,S018,1,50547.87,0.0,48020.48,CARD,delivered
O0010554,2026-01-23 19:37:00,C00692,P00644,S053,3,33758.25,0.15,86083.54,CARD,delivered
O0010555,2026-03-28 07:27:00,C00966,P00732,S073,3,64199.22,0.0,182967.78,CARD,delivered
O0010556,2026-03-24 17:00:00,C00214,P00023,S022,4,77109.64,0.0,308438.56,COD,delivered
O0010557,2026-01-02 17:17:00,C00087,P00347,S064,5,55208.34,0.05,262239.61,COD,cancelled
O0010558,2025-10-06 17:08:00,C00520,P00758,S012,4,28538.84,0.1,97032.06,UPI,delivered
O0010559,2026-04-07 22:53:00,C00301,P00684,S061,5,35109.15,0.15,175545.75,CARD,shipped
O0010560,2026-01-03 10:32:00,C02399,P00431,S061,5,59535.27,0.1,253024.9,UPI,shipped
O0010561,2025-12-22 15:06:00,C01785,P00053,S067,1,8177.98,0.15,7769.08,NETBANKING,delivered
O0010562,2025-11-10 18:33:00,C02084,P00363,S001,5,84124.16,0.05,420620.8,CARD,cancelled
O0010563,2025-12-04 14:59:00,C00277,P00492,S015,5,68176.44,0.1,289749.87,UPI,delivered
O0010564,2026-04-03 04:52:00,C01898,P00255,S009,5,55389.84,0.05,249254.28,COD,delivered
O0010565,2025-10-18 17:40:00,C01970,P00088,S018,2,28957.13,0.0,52122.83,NETBANKING,shipped
O0010566,2025-11-09 09:17:00,C01514,P00477,S003,2,33758.25,0.05,67516.5,CARD,cancelled
O0010567,2025-12-22 13:08:00,C01020,P00525,S047,1,75079.07,0.0,75079.07,CARD,cancelled
O0010568,2026-02-07 19:04:00,C00342,P00441,S035,4,33985.86,0.1,122349.1,CARD,shipped
O0010569,2026-04-03 14:17:00,C01462,P00429,S061,5,66166.78,0.05,330833.9,COD,shipped
O0010570,2025-11-15 14:30:00,C01467,P00235,S019,2,39118.67,0.0,74325.47,CARD,cancelled
O0010571,2025-11-17 21:52:00,C00505,P00280,S055,3,373.78,0.1,1009.21,NETBANKING,returned
O0010572,2025-11-05 12:44:00,C01637,P00643,S017,3,51936.03,0.1,148017.69,CARD,returned
O0010573,2026-03-30 04:03:00,C01040,P00198,S038,2,44208.86,0.05,83996.83,COD,returned
O0010574,2025-10-26 13:20:00,C02346,P00781,S020,2,54358.95,0.15,97846.11,CARD,delivered
O0010575,2026-03-07 18:25:00,C01050,P00267,S052,4,19573.06,0.0,74377.63,UPI,shipped
O0010576,2025-10-12 09:22:00,C01280,P00466,S002,5,76462.55,0.0,324965.84,NETBANKING,delivered
O0010577,2025-11-30 14:17:00,C01343,P00036,S055,5,25422.83,0.05,127114.15,UPI,cancelled
O0010578,2025-10-31 02:28:00,C01546,P00712,S029,3,57830.24,0.05,173490.72,UPI,cancelled
O0010579,2025-11-25 09:56:00,C00965,P00446,S033,2,3662.81,0.05,6593.06,UPI,cancelled
O0010580,2025-11-20 13:53:00,C01733,P00432,S062,two,24784.72,0.1,44612.5,CARD,cancelled
O0010581,2025-12-02 00:58:00,C02419,P00086,S066,1,19766.23,0.15,17789.61,UPI,shipped
O0010582,2026-03-07 20:26:00,C00583,P00735,S011,5,47944.88,0.0,203765.74,NETBANKING,delivered
O0010583,2026-03-24 22:20:00,C01744,P00312,S030,1,85265.81,0.1,72475.94,COD,shipped
O0010584,2026-01-23 12:59:00,C00307,P00653,S009,3,57830.24,0.15,173490.72,CARD,delivered
O0010585,2026-02-15 04:42:00,C01526,P00735,S009,2,unknown,0.05,bad_amount,COD,delivered
O0010586,2025-10-30 02:22:00,C00425,P00517,S014,1,67197.88,0.0,67197.88,COD,returned
O0010587,2025-10-29 01:49:00,C01015,P00486,S068,4,51796.39,0.1,196826.28,COD,shipped
O0010588,2025-11-19 17:28:00,C01742,P00098,S014,3,unknown,0.0,bad_amount,UPI,delivered
O0010589,2026-02-20 16:38:00,C00400,P00617,S063,1,75102.36,0.15,71347.24,COD,returned
O0010590,2026-02-22 16:53:00,C00207,P00256,S006,2,4480.09,0.0,8512.17,CARD,shipped
O0010591,2025-11-15 19:24:00,C01090,P00115,S065,3,5174.19,0.1,13194.18,NETBANKING,cancelled
O0010592,2026-02-21 07:38:00,C01206,P00733,S030,2,18616.48,0.0,37232.96,COD,cancelled
O0010593,2026-99-99 10:00:00,C02185,P00558,S009,2,58959.99,0.1,100231.98,UPI,delivered
O0010594,2025-10-31 05:41:00,C00536,P00007,S011,1,51078.66,0.15,43416.86,NETBANKING,cancelled
O0010595,2025-12-24 07:44:00,C01480,P00415,S014,3,68644.21,0.1,175042.74,CARD,delivered
O0010596,2026-02-05 05:14:00,C01125,P00424,S044,4,42466.83,0.05,169867.32,CARD,delivered
O0010597,2026-03-25 07:38:00,C01636,P00537,S016,2,22984.94,0.1,43671.39,UPI,shipped
O0010598,2026-04-03 16:04:00,C02099,P00526,S030,5,28267.64,0.0,134271.29,UPI,delivered
O0010599,2026-02-17 10:41:00,C01475,P00144,S057,4,3535.63,0.15,12021.14,CARD,shipped
O0010600,2026-02-20 13:28:00,C00920,P00133,S062,5,36021.81,0.15,180109.05,NETBANKING,shipped
O0010601,2025-12-13 09:30:00,C02018,P00108,S009,3,84124.16,0.05,239753.86,UPI,delivered
O0010602,2026-02-02 19:05:00,C00898,P00620,S014,3,84786.09,0.0,228922.44,COD,returned
O0010603,2026-02-23 01:35:00,C00276,P00439,S010,4,84622.51,0.05,338490.04,COD,shipped
O0010604,2026-01-07 21:02:00,C00392,P00232,S057,2,65585.96,0.15,111496.13,UPI,delivered
O0010605,2025-11-15 03:11:00,C01581,P00310,S056,3,85893.82,0.1,231913.31,CARD,delivered
O0010606,2025-12-03 20:32:00,C01382,P00207,S060,3,54013.86,0.05,145837.42,UPI,delivered
O0010607,2026-04-06 20:08:00,C01455,P00105,S070,1,57830.24,0.15,52047.22,COD,cancelled
O0010608,2026-03-12 06:49:00,C00575,P00059,S038,3,unknown,0.15,bad_amount,CARD,delivered
O0010609,2025-11-18 01:27:00,C00581,P00001,S064,3,54612.57,0.1,155645.82,COD,returned
O0010610,2025-12-16 06:30:00,C00581,P00702,S066,3,58841.77,0.15,150046.51,CARD,delivered
O0010611,2025-12-16 10:49:00,C01513,P00630,S039,3,38399.61,0.0,97919.01,NETBANKING,returned
O0010612,2025-12-31 13:43:00,C00131,P00027,S057,1,7578.09,0.15,7578.09,COD,returned
O0010613,2025-10-02 05:35:00,C01504,P00357,S015,1,5362.63,0.0,5094.5,CARD,delivered
O0010614,2025-11-06 15:22:00,C00644,P00751,S038,2,unknown,0.0,bad_amount,COD,cancelled
O0010615,2025-11-25 02:17:00,C00905,P00411,S064,4,41464.68,0.0,149272.85,UPI,delivered
O0010616,2026-02-03 13:03:00,C00236,P00411,S007,2,65125.65,0.0,110713.6,NETBANKING,shipped
O0010617,2025-11-11 19:21:00,C02054,P00368,S034,5,57581.59,0.15,287907.95,UPI,cancelled
O0010618,2025-12-19 15:06:00,C00517,P00368,S024,1,28538.84,0.1,28538.84,UPI,cancelled
O0010619,2026-02-20 09:20:00,C02478,P00268,S010,1,64201.56,0.1,60991.48,CARD,returned
O0010620,2025-11-01 13:30:00,C01259,P00303,S021,2,87469.0,0.1,157444.2,UPI,returned
O0010621,2025-12-22 19:24:00,C00112,P00576,S037,4,80492.32,0.15,273673.89,NETBANKING,delivered
O0010622,2025-11-12 16:16:00,C00356,P00015,S056,3,86349.23,0.0,220190.54,COD,delivered
O0010623,2026-01-12 04:58:00,C00446,P00187,S039,1,46246.98,0.15,41622.28,COD,cancelled
O0010624,2025-11-23 14:52:00,C02198,P00105,S063,1,50206.6,0.05,45185.94,UPI,delivered
O0010625,2025-11-14 07:54:00,C02064,P00182,S013,4,87763.65,0.0,351054.6,UPI,delivered
O0010626,2025-11-03 00:35:00,C01643,P00464,S067,4,49355.01,0.15,197420.04,CARD,returned
O0010627,2025-10-30 05:04:00,C00169,P00066,S053,5,84203.59,0.05,399967.05,NETBANKING,cancelled
O0010628,2026-03-09 00:10:00,,P00686,S049,1,89381.89,0.05,84912.8,NETBANKING,returned
O0010629,2026-04-02 01:22:00,C02275,P00723,S058,2,54013.86,0.15,91823.56,UPI,delivered
O0010630,2026-01-23 20:36:00,C01791,P00732,S020,2,20014.73,0.0,36026.51,NETBANKING,delivered
O0010631,2026-01-31 09:47:00,C01810,P00538,S067,3,3717.78,0.05,10595.67,NETBANKING,shipped
O0010632,2026-01-07 07:23:00,C02482,P00697,S004,3,12328.05,0.05,31436.53,CARD,returned
O0010633,2025-11-24 20:55:00,C00140,P00289,S029,1,86178.56,0.15,86178.56,NETBANKING,shipped
O0010634,2025-12-27 08:01:00,C01919,P00026,S009,1,74191.25,0.15,63062.56,NETBANKING,cancelled
O0010635,2026-04-07 23:17:00,C00756,P00363,S055,5,7726.84,0.15,34770.78,CARD,delivered
O0010636,2026-03-09 02:06:00,C02323,P00602,S038,5,3621.18,0.1,15390.01,NETBANKING,cancelled
O0010637,2025-11-17 22:43:00,C00165,P00092,S072,3,7162.54,0.05,20413.24,NETBANKING,delivered
O0010638,2026-01-31 05:00:00,C02020,P00608,S047,4,35912.33,0.15,143649.32,COD,delivered
O0010639,2025-12-23 10:36:00,C02156,P00212,S001,1,53949.22,0.05,48554.3,CARD,delivered
O0010640,2025-11-25 10:15:00,C02142,P00704,S041,4,55747.2,0.05,211839.36,COD,delivered
O0010641,2025-12-11 23:41:00,C00471,P00189,S060,3,75229.69,0.1,203120.16,NETBANKING,delivered
O0010642,2026-04-07 19:06:00,C00951,P00785,S056,4,85826.41,0.15,343305.64,COD,delivered
O0010643,2025-10-16 06:25:00,C00501,P00376,S033,1,8448.17,0.1,8025.76,UPI,shipped
O0010644,2025-12-21 09:35:00,C01810,P00277,S045,1,44111.62,0.0,39700.46,NETBANKING,cancelled
O0010645,2026-03-06 17:54:00,C02030,P00054,S070,3,72010.17,0.15,194427.46,UPI,cancelled
O0010646,2025-12-25 15:54:00,C02037,P00057,S026,5,85862.06,0.0,407844.78,COD,shipped
O0010647,2026-03-01 00:36:00,C02235,P00649,S044,4,84773.95,0.0,339095.8,CARD,cancelled
O0010648,2026-04-04 07:47:00,C00807,P00301,S053,4,46246.98,0.05,175738.52,CARD,shipped
O0010649,2025-12-18 23:23:00,C01603,P00325,S035,2,53037.26,0.15,95467.07,COD,returned
O0010650,2026-04-03 22:45:00,C02169,P00525,S037,4,9697.27,0.05,34910.17,NETBANKING,returned
O0010651,2026-01-30 06:59:00,C02200,P00508,S062,5,30918.13,0.15,131402.05,CARD,shipped
O0010652,2025-12-07 04:36:00,C01878,P00226,S037,2,48300.51,0.0,82110.87,UPI,returned
O0010653,2025-12-09 12:23:00,C01844,P00232,S007,3,85536.27,0.1,230947.93,UPI,cancelled
O0010654,2025-12-11 18:30:00,C01678,P00386,S072,4,5500.95,0.0,19803.42,NETBANKING,returned
O0010655,2025-10-01 06:37:00,C02327,P00503,S068,5,unknown,0.15,bad_amount,COD,shipped
O0010656,2026-01-05 06:46:00,C01245,P00098,S052,5,56245.76,0.1,281228.8,UPI,delivered
O0010657,2026-03-12 03:41:00,C01163,P00263,S073,3,17399.1,0.05,46977.57,UPI,returned
O0010658,2026-02-26 21:26:00,C00608,P00101,S015,5,44820.18,0.1,224100.9,NETBANKING,shipped
O0010659,2026-01-16 12:44:00,C00480,P00773,S058,4,35756.37,0.15,121571.66,UPI,cancelled
O0010660,2025-10-08 10:53:00,C00618,P00214,S017,1,19542.42,0.1,19542.42,NETBANKING,delivered
O0010661,2026-01-16 13:33:00,C01399,P00762,S046,4,73427.15,0.15,264337.74,NETBANKING,delivered
O0010662,2025-10-10 23:43:00,C00924,P00144,S034,5,26013.63,0.0,110557.93,COD,delivered
O0010663,2026-04-03 08:07:00,C00909,P00286,S048,4,27052.49,0.15,97388.96,NETBANKING,shipped
O0010664,2026-01-11 07:32:00,C00879,P00657,S004,1,56559.9,0.05,56559.9,COD,shipped
O0010665,2025-12-04 14:17:00,C00867,P00682,S021,4,2566.61,0.1,10266.44,UPI,returned
O0010666,2025-11-14 00:43:00,C01024,P00321,S034,2,18525.18,0.0,31492.81,UPI,shipped
O0010667,2025-12-05 06:22:00,C02433,P00760,S073,2,2275.21,0.15,4322.9,COD,delivered
O0010668,2025-11-28 05:17:00,C01456,P00709,S016,3,47815.45,0.15,121929.4,CARD,delivered
O0010669,2026-02-27 22:01:00,C02075,P00320,S026,5,84094.95,0.05,357403.54,CARD,delivered
O0010670,2025-12-25 19:17:00,C00040,P00521,S005,2,76903.69,0.05,153807.38,CARD,returned
O0010671,2026-01-21 23:03:00,C02320,P00443,S020,2,8044.48,0.0,16088.96,CARD,delivered
O0010672,2026-01-06 20:13:00,C00184,P00373,S037,1,57581.59,0.0,54702.51,UPI,shipped
O0010673,2026-03-06 04:33:00,C00005,P00036,S053,3,77517.8,0.05,197670.39,CARD,returned
O0010674,2025-10-16 09:24:00,C00822,P00627,S073,5,14296.19,0.15,64332.85,UPI,returned
O0010675,2025-10-04 16:48:00,C01617,P00147,S009,3,32039.5,0.0,86506.65,CARD,shipped
O0010676,2026-01-16 03:10:00,C01087,P00191,S002,1,9307.16,0.1,8376.44,COD,shipped
O0010677,2025-10-04 08:48:00,C01489,P00386,S006,1,666.03,0.0,666.03,CARD,delivered
O0010678,2026-02-13 05:20:00,C00159,P00197,S037,3,65681.17,0.1,197043.51,UPI,returned
O0010679,2025-10-25 22:09:00,C00277,P00385,S003,1,10848.19,0.15,10305.78,NETBANKING,returned
O0010680,2025-10-01 07:58:00,C00675,P00400,S067,2,35756.37,0.05,64361.47,UPI,shipped
O0010681,2026-03-05 09:40:00,C01895,P00207,S022,2,38231.58,0.15,64993.69,COD,delivered
O0010682,2025-11-28 11:24:00,C01147,P00224,S041,3,7578.09,0.05,22734.27,NETBANKING,delivered
O0010683,2025-10-28 11:48:00,C00356,P00589,S008,5,373.78,0.1,1588.56,COD,delivered
O0010684,2025-12-02 20:25:00,C01872,P00530,S012,3,47944.88,0.1,122259.44,NETBANKING,shipped
O0010685,2025-12-09 15:12:00,C00917,P00351,S060,2,65862.3,0.05,111965.91,UPI,returned
O0010686,2026-03-16 19:19:00,C00018,P00592,S037,3,79522.54,0.05,214710.86,CARD,cancelled
