customer_id,customer_name,city,segment,gender,signup_date,status
C01299,Customer_1299,Kolkata,Silver,Other,2024-02-03,active
C01300,Customer_1300,Delhi,Silver,Other,2024-06-06,inactive
C01301,Customer_1301,Chennai,Platinum,M,2025-11-07,inactive
C01302,Customer_1302,Mumbai,Silver,Other,2026-01-21,active
C01303,Customer_1303,Jaipur,Gold,M,2024-02-23,active
C01304,Customer_1304,Kolkata,Platinum,F,2024-11-04,inactive
C01305,Customer_1305,Ahmedabad,Silver,F,2025-11-30,inactive
C01306,Customer_1306,Kolkata,Gold,M,2025-06-27,inactive
C01307,Customer_1307,Jaipur,Gold,F,2025-01-26,active
C01308,Customer_1308,Ahmedabad,Regular,M,2025-06-28,active
C01309,Customer_1309,Chennai,Gold,F,2024-10-03,active
C01310,Customer_1310,Delhi,Gold,Other,2025-08-21,inactive
C01311,Customer_1311,Kolkata,Silver,Other,2025-11-19,active
C01312,Customer_1312,Ahmedabad,Gold,Other,2025-12-07,active
C01313,Customer_1313,Pune,Regular,Other,2024-01-09,active
C01314,Customer_1314,Jaipur,Platinum,M,2025-06-21,active
C01315,Customer_1315,Kolkata,Gold,M,2026-01-12,active
C01316,Customer_1316,Hyderabad,Silver,M,2024-01-25,active
C01317,Customer_1317,Jaipur,Silver,Other,2025-10-15,active
C01318,Customer_1318,Delhi,Regular,Other,2024-05-13,inactive
C01319,Customer_1319,Gurugram,Silver,M,2025-12-13,active
C01320,Customer_1320,Hyderabad,Gold,F,2025-11-07,active
C01321,Customer_1321,Kolkata,Gold,F,2025-12-09,active
C01322,Customer_1322,Hyderabad,Silver,M,2024-10-10,active
C01323,Customer_1323,Chennai,Platinum,F,2024-03-02,active
C01324,Customer_1324,Hyderabad,Silver,F,2024-03-12,inactive
C01325,Customer_1325,Bengaluru,Platinum,M,2025-10-22,inactive
C01326,Customer_1326,,Silver,Other,2025-03-17,active
C01327,Customer_1327,Gurugram,Regular,F,2026-01-02,active
C01328,Customer_1328,Delhi,Regular,M,2024-03-13,active
C01329,Customer_1329,Kolkata,Regular,F,2024-06-01,active
C01330,Customer_1330,Jaipur,Platinum,F,2024-06-04,active
C01331,Customer_1331,Chennai,Regular,Other,2025-12-25,inactive
C01332,Customer_1332,Kolkata,Platinum,F,2026-01-15,active
C01333,Customer_1333,Ahmedabad,Silver,M,2025-01-28,inactive
C01334,Customer_1334,Delhi,Gold,F,2025-11-29,active
C01335,Customer_1335,Chennai,Regular,Other,2025-10-24,active
C01336,Customer_1336,Pune,Gold,M,2025-04-15,active
C01337,Customer_1337,Bengaluru,Silver,Other,2024-02-10,inactive
C01338,Customer_1338,Bengaluru,Gold,Other,2025-02-03,active
C01339,Customer_1339,Pune,Platinum,M,2025-10-09,inactive
C01340,Customer_1340,Bengaluru,Silver,M,2024-07-16,active
C01341,Customer_1341,Gurugram,Silver,F,2025-02-02,active
C01342,Customer_1342,Ahmedabad,Gold,F,2025-06-30,inactive
C01343,Customer_1343,Jaipur,Regular,F,2024-02-27,active
C01344,Customer_1344,Jaipur,Platinum,M,2024-08-04,inactive
C01345,Customer_1345,Ahmedabad,Silver,Other,2025-08-16,active
C01346,Customer_1346,Delhi,Regular,Other,2024-05-24,inactive
C01347,Customer_1347,Jaipur,Platinum,Other,2024-02-16,active
C01348,Customer_1348,Mumbai,Regular,M,2025-10-09,active
C01349,Customer_1349,Hyderabad,Regular,F,2025-09-17,active
C01350,Customer_1350,Gurugram,Regular,M,2024-04-26,inactive
C01351,Customer_1351,Gurugram,Silver,M,2024-07-26,inactive
C01352,Customer_1352,Pune,Platinum,F,2024-05-03,active
C01353,Customer_1353,Pune,Silver,M,2025-08-30,active
C01354,Customer_1354,Pune,Regular,M,2024-10-07,active
C01355,Customer_1355,Chennai,Silver,Other,2025-01-13,active
C01356,Customer_1356,Kolkata,Silver,Other,2024-02-11,active
C01357,Customer_1357,Delhi,Platinum,M,2024-01-17,inactive
C01358,Customer_1358,Delhi,Regular,M,2024-07-02,active
C01359,Customer_1359,Gurugram,Gold,F,2025-12-11,inactive
C01360,Customer_1360,Mumbai,Silver,M,2025-10-17,active
C01361,Customer_1361,Ahmedabad,Platinum,F,2024-09-01,active
C01362,Customer_1362,Gurugram,Regular,Other,2024-07-03,inactive
C01363,Customer_1363,Gurugram,Regular,Other,2024-11-04,active
C01364,Customer_1364,Chennai,Regular,Other,2024-08-29,active
C01365,Customer_1365,Delhi,Regular,Other,2025-01-05,active
C01366,Customer_1366,Kolkata,Silver,F,2024-02-24,active
C01367,Customer_1367,,Silver,Other,2025-04-30,inactive
C01368,Customer_1368,Mumbai,Silver,Other,2024-02-14,active
C01369,Customer_1369,Pune,Gold,M,2025-03-21,active
C01370,Customer_1370,Pune,Platinum,M,2024-04-16,active
C01371,Customer_1371,Ahmedabad,Silver,M,2024-01-30,inactive
C01372,Customer_1372,Ahmedabad,Regular,M,2024-08-28,inactive
C01373,Customer_1373,Gurugram,Gold,F,2024-07-22,active
C01374,Customer_1374,Bengaluru,Regular,F,2024-08-21,active
C01375,Customer_1375,Bengaluru,Platinum,M,2025-01-19,active
C01376,Customer_1376,Delhi,Platinum,Other,2025-05-11,active
C01377,Customer_1377,Chennai,Silver,M,2025-09-16,inactive
C01378,Customer_1378,Mumbai,Platinum,F,2024-05-19,inactive
C01379,Customer_1379,Bengaluru,Gold,F,2024-07-26,active
C01380,Customer_1380,Mumbai,Regular,Other,2025-08-05,active
C01381,Customer_1381,Hyderabad,Silver,M,2025-04-21,inactive
C01382,Customer_1382,Chennai,Silver,F,2024-08-13,active
C01383,Customer_1383,Gurugram,Silver,Other,2025-09-18,active
C01384,Customer_1384,Gurugram,Silver,M,2025-02-25,inactive
C01385,Customer_1385,Bengaluru,Platinum,F,2024-10-12,active
C01386,Customer_1386,Chennai,Silver,M,2024-12-01,inactive
C01387,Customer_1387,Gurugram,Silver,Other,2024-06-01,active
C01388,Customer_1388,Chennai,Regular,M,2025-04-26,active
C01389,Customer_1389,Chennai,Platinum,F,2025-12-14,active
C01390,Customer_1390,Kolkata,Platinum,M,2024-03-26,active
C01391,Customer_1391,Chennai,Silver,M,2025-01-02,active
C01392,Customer_1392,Bengaluru,Regular,M,2025-05-06,active
C01393,Customer_1393,Mumbai,Platinum,Other,2025-08-20,active
C01394,Customer_1394,Kolkata,Platinum,M,2025-12-21,inactive
C01395,Customer_1395,Mumbai,Gold,Other,2025-04-20,active
C01396,Customer_1396,Delhi,Platinum,Other,2024-12-06,active
C01397,Customer_1397,Hyderabad,Platinum,F,2025-12-15,active
C01398,Customer_1398,Delhi,Gold,Other,2024-02-26,active
C01399,Customer_1399,Jaipur,Regular,F,2025-01-09,inactive
C01400,Customer_1400,Gurugram,Regular,F,2025-01-10,active
C01401,Customer_1401,Ahmedabad,Regular,Other,2025-12-27,active
C01402,Customer_1402,Mumbai,Gold,M,2025-07-06,active
C01403,Customer_1403,Kolkata,Silver,Other,2024-08-18,active
C01404,Customer_1404,Pune,Gold,Other,2025-11-27,inactive
C01405,Customer_1405,Hyderabad,Regular,M,2025-01-16,active
C01406,Customer_1406,Kolkata,Platinum,Other,2025-06-23,active
C01407,Customer_1407,Kolkata,Gold,F,2025-09-27,active
C01408,Customer_1408,Delhi,Silver,F,2024-03-30,active
C01409,Customer_1409,Chennai,Silver,F,2024-03-19,active
C01410,Customer_1410,Mumbai,Gold,M,2025-12-14,active
C01411,Customer_1411,Kolkata,Silver,M,2025-06-17,active
C01412,Customer_1412,Hyderabad,Platinum,Other,2025-07-08,active
C01413,Customer_1413,Kolkata,Gold,F,2025-03-30,active
C01414,Customer_1414,Hyderabad,Silver,M,2024-01-23,active
C01415,Customer_1415,,Gold,F,2025-08-15,active
C01416,Customer_1416,Pune,Platinum,Other,2025-11-12,inactive
C01417,Customer_1417,Kolkata,Gold,Other,2024-05-15,active
C01418,Customer_1418,Mumbai,Gold,M,2025-05-10,active
C01419,Customer_1419,Hyderabad,Regular,M,2024-12-27,active
C01420,Customer_1420,Kolkata,Silver,Other,2024-06-13,active
C01421,Customer_1421,Mumbai,Silver,Other,2025-12-10,active
C01422,Customer_1422,Mumbai,Silver,M,31-31-2025,active
C01423,Customer_1423,Gurugram,Silver,F,2024-09-23,active
C01424,Customer_1424,Mumbai,Silver,Other,2025-12-25,active
C01425,Customer_1425,Pune,Gold,M,2025-01-16,inactive
C01426,Customer_1426,Ahmedabad,Silver,Other,2024-11-04,active
C01427,Customer_1427,Jaipur,Platinum,F,2024-05-28,inactive
C01428,Customer_1428,,Silver,M,2026-01-26,active
C01429,Customer_1429,Hyderabad,Platinum,F,2025-08-10,active
C01430,Customer_1430,Gurugram,Platinum,F,2025-12-06,active
C01431,Customer_1431,Kolkata,Regular,M,2025-11-25,active
C01432,Customer_1432,Hyderabad,Regular,F,2025-09-24,active
C01433,Customer_1433,Kolkata,Gold,M,2024-11-30,active
C01434,Customer_1434,Gurugram,Silver,Other,2025-06-23,active
C01435,Customer_1435,Hyderabad,Silver,M,2024-03-26,inactive
C01436,Customer_1436,Delhi,Platinum,M,2025-05-17,active
C01437,Customer_1437,Gurugram,Regular,Other,2025-01-04,inactive
C01438,Customer_1438,Mumbai,Platinum,F,2025-01-30,active
C01439,Customer_1439,Jaipur,Gold,F,2024-12-25,active
C01440,Customer_1440,Kolkata,Regular,M,2026-01-15,inactive
C01441,Customer_1441,Chennai,Platinum,F,2024-06-16,inactive
C01442,Customer_1442,Chennai,Silver,Other,2025-09-04,active
C01443,Customer_1443,Mumbai,Silver,F,2025-05-01,active
C01444,Customer_1444,Delhi,Platinum,M,2024-01-07,inactive
C01445,Customer_1445,Hyderabad,Platinum,M,2025-07-23,inactive
C01446,Customer_1446,Gurugram,Silver,M,2024-07-09,inactive
C01447,Customer_1447,Hyderabad,Platinum,M,2024-11-05,active
C01448,Customer_1448,,Platinum,M,2024-01-28,active
C01449,Customer_1449,Mumbai,Gold,F,2025-10-17,inactive
C01450,Customer_1450,Delhi,Gold,F,2024-07-02,inactive
C01451,Customer_1451,Bengaluru,Regular,M,2024-10-10,inactive
C01452,Customer_1452,Delhi,Gold,Other,2025-05-07,inactive
C01453,Customer_1453,Hyderabad,Platinum,Other,2024-05-02,active
C01454,Customer_1454,Ahmedabad,Regular,F,2024-06-15,active
C01455,Customer_1455,Mumbai,Gold,F,2025-12-10,active
C01456,Customer_1456,Pune,Silver,M,2024-10-06,active
C01457,Customer_1457,Chennai,Gold,M,2024-10-23,active
C01458,Customer_1458,Ahmedabad,Regular,Other,2024-07-17,active
C01459,Customer_1459,Delhi,Silver,Other,2024-11-26,active
C01460,Customer_1460,Hyderabad,Gold,Other,2025-12-15,active
C01461,Customer_1461,Delhi,Gold,M,2024-01-14,active
C01462,Customer_1462,Ahmedabad,Gold,F,2025-05-11,inactive
C01463,Customer_1463,Pune,Silver,M,2024-08-11,active
C01464,Customer_1464,Ahmedabad,Silver,M,2025-07-26,active
C01465,Customer_1465,Chennai,Platinum,M,2024-04-29,active
C01466,Customer_1466,Jaipur,Platinum,F,2024-11-15,active
C01467,Customer_1467,Mumbai,Platinum,Other,2025-06-19,active
C01468,Customer_1468,Mumbai,Gold,M,2024-05-01,active
C01469,Customer_1469,Mumbai,Silver,Other,2024-08-20,active
C01470,Customer_1470,Mumbai,Silver,M,2024-03-21,inactive
C01471,Customer_1471,Delhi,Regular,M,2025-05-10,inactive
C01472,Customer_1472,Jaipur,Silver,M,2024-02-03,active
C01473,Customer_1473,Kolkata,Regular,F,2024-02-14,active
C01474,Customer_1474,Hyderabad,Regular,M,2024-05-06,active
C01475,Customer_1475,Gurugram,Silver,M,2025-11-17,active
C01476,Customer_1476,Jaipur,Regular,M,2024-10-11,active
C01477,Customer_1477,Pune,Silver,Other,2026-01-16,active
C01478,Customer_1478,Ahmedabad,Regular,M,2025-08-15,active
C01479,Customer_1479,Ahmedabad,Silver,Other,2024-07-15,active
C01480,Customer_1480,Mumbai,Regular,Other,2024-04-11,active
C01481,Customer_1481,Ahmedabad,Platinum,F,2025-12-15,active
C01482,Customer_1482,Kolkata,Regular,M,2024-12-29,inactive
C01483,Customer_1483,Chennai,Silver,Other,2024-08-21,inactive
C01484,Customer_1484,Delhi,Gold,M,2025-04-22,active
C01485,Customer_1485,Ahmedabad,Silver,F,2025-01-04,active
C01486,Customer_1486,Ahmedabad,Regular,M,2024-12-01,inactive
C01487,Customer_1487,Delhi,Platinum,F,2025-04-12,active
C01488,Customer_1488,Kolkata,Silver,Other,2025-02-21,active
C01489,Customer_1489,Chennai,Silver,M,2025-05-02,active
C01490,Customer_1490,Mumbai,Regular,Other,2025-05-18,active
C01491,Customer_1491,Chennai,Platinum,Other,2025-11-05,active
C01492,Customer_1492,Delhi,Silver,F,2025-02-14,active
C01493,Customer_1493,Mumbai,Regular,F,2024-07-22,active
C01494,Customer_1494,Bengaluru,Platinum,M,2024-08-26,inactive
C01495,Customer_1495,Kolkata,Gold,Other,2025-08-18,active
C01496,Customer_1496,Chennai,Gold,F,2025-11-13,inactive
C01497,Customer_1497,Kolkata,Gold,M,2025-04-10,active
C01498,Customer_1498,Delhi,Gold,F,2025-05-24,active
C01499,Customer_1499,Mumbai,Regular,M,2026-01-25,active
C01500,Customer_1500,Delhi,Platinum,Other,2024-01-28,active
C01501,Customer_1501,Chennai,Gold,M,2024-11-06,active
C01502,Customer_1502,Delhi,Platinum,F,2024-07-25,active
C01503,Customer_1503,Kolkata,Platinum,Other,2024-09-24,active
C01504,Customer_1504,Ahmedabad,Regular,M,2025-03-16,active
C01505,Customer_1505,Chennai,Platinum,F,2025-01-20,inactive
C01506,Customer_1506,Kolkata,Regular,M,2024-06-30,active
C01507,Customer_1507,Mumbai,Platinum,F,2024-05-17,active
C01508,Customer_1508,Chennai,Platinum,M,2025-08-05,inactive
C01509,Customer_1509,Ahmedabad,Platinum,F,2025-07-29,active
C01510,Customer_1510,Ahmedabad,Regular,F,2024-09-26,inactive
C01511,Customer_1511,Gurugram,Platinum,Other,2025-11-23,active
C01512,Customer_1512,Hyderabad,Gold,M,2024-01-29,active
C01513,Customer_1513,Mumbai,Gold,F,2026-01-29,active
C01514,Customer_1514,Pune,Platinum,M,2025-03-14,active
C01515,Customer_1515,Pune,Platinum,F,2024-02-27,active
C01516,Customer_1516,Bengaluru,Silver,Other,2024-11-15,active
C01517,Customer_1517,Delhi,Gold,M,2024-12-11,active
C01518,Customer_1518,Jaipur,Gold,M,2025-04-16,inactive
C01519,Customer_1519,Gurugram,Platinum,F,2024-01-21,inactive
C01520,Customer_1520,Gurugram,Regular,F,2025-01-21,inactive
C01521,Customer_1521,Pune,Regular,F,2024-04-12,active
C01522,Customer_1522,Pune,Platinum,Other,2025-11-14,active
C01523,Customer_1523,Mumbai,Gold,F,2025-03-22,active
C01524,Customer_1524,Kolkata,Regular,Other,2024-08-07,active
C01525,Customer_1525,Hyderabad,Regular,F,2025-08-10,inactive
C01526,Customer_1526,Bengaluru,Regular,Other,2025-08-15,active
C01527,Customer_1527,Gurugram,Gold,F,2024-03-09,inactive
C01528,Customer_1528,Chennai,Silver,F,2024-03-19,active
C01529,Customer_1529,Ahmedabad,Gold,F,2025-11-10,active
C01530,Customer_1530,Bengaluru,Platinum,F,2024-09-14,inactive
C01531,Customer_1531,Ahmedabad,Silver,M,2025-10-04,active
C01532,Customer_1532,Gurugram,Platinum,M,2025-11-07,inactive
C01533,Customer_1533,Hyderabad,Platinum,Other,2026-01-14,active
C01534,Customer_1534,Ahmedabad,Silver,F,2025-04-18,active
C01535,Customer_1535,Bengaluru,Silver,Other,2025-12-02,active
C01536,Customer_1536,Chennai,Platinum,F,2024-03-06,active
C01537,Customer_1537,Chennai,Gold,F,2025-10-23,active
C01538,Customer_1538,,Silver,F,2024-09-01,active
C01539,Customer_1539,Mumbai,Silver,M,2024-09-08,active
C01540,Customer_1540,Kolkata,Platinum,Other,2025-03-22,inactive
C01541,Customer_1541,Jaipur,Silver,M,2024-10-06,active
C01542,Customer_1542,Jaipur,Gold,F,2025-11-05,active
C01543,Customer_1543,Jaipur,Platinum,M,2024-02-26,active
C01544,Customer_1544,Pune,Gold,M,31-31-2025,active
C01545,Customer_1545,Delhi,Platinum,Other,2024-05-23,active
C01546,Customer_1546,Delhi,Regular,Other,2025-11-11,active
C01547,Customer_1547,Kolkata,Regular,M,2025-09-06,active
C01548,Customer_1548,Pune,Gold,Other,2026-01-24,inactive
C01549,Customer_1549,Bengaluru,Platinum,M,2024-05-27,active
C01550,Customer_1550,Mumbai,Silver,F,2025-03-26,inactive
C01551,Customer_1551,Hyderabad,Regular,F,2025-06-30,active
C01552,Customer_1552,Delhi,Gold,Other,2025-03-09,inactive
C01553,Customer_1553,Bengaluru,Gold,M,2025-01-06,inactive
C01554,Customer_1554,Pune,Gold,M,2025-10-22,active
C01555,Customer_1555,Jaipur,Silver,F,2025-07-19,inactive
C01556,Customer_1556,Hyderabad,Gold,Other,2024-05-04,active
C01557,Customer_1557,Kolkata,Platinum,M,2025-02-06,active
C01558,Customer_1558,Hyderabad,Regular,M,2024-10-31,active
C01559,Customer_1559,Mumbai,Platinum,Other,2024-11-20,inactive
C01560,Customer_1560,Jaipur,Gold,M,2025-05-18,inactive
C01561,Customer_1561,Chennai,Gold,Other,2025-03-08,active
C01562,Customer_1562,Mumbai,Gold,Other,2024-03-08,active
C01563,Customer_1563,Chennai,Gold,F,2025-12-12,active
C01564,Customer_1564,Jaipur,Silver,Other,2025-03-30,active
C01565,Customer_1565,Jaipur,Platinum,M,2025-10-05,active
C01566,Customer_1566,Pune,Regular,M,2024-06-10,active
C01567,Customer_1567,Ahmedabad,Silver,Other,2025-12-03,inactive
C01568,Customer_1568,Pune,Platinum,F,2026-01-22,active
C01569,Customer_1569,Hyderabad,Silver,Other,2025-08-30,active
C01570,Customer_1570,Hyderabad,Silver,M,2025-02-28,active
C01571,Customer_1571,Mumbai,Platinum,F,2025-08-07,active
C01572,Customer_1572,Jaipur,Regular,Other,2025-10-24,active
C01573,Customer_1573,Delhi,Platinum,M,2024-09-25,active
C01574,Customer_1574,Jaipur,Platinum,Other,2025-03-15,active
C01575,Customer_1575,Mumbai,Regular,F,2024-06-23,active
C01576,Customer_1576,Jaipur,Platinum,F,2025-11-20,inactive
C01577,Customer_1577,Delhi,Silver,Other,2024-07-27,active
C01578,Customer_1578,Hyderabad,Gold,Other,2025-05-21,inactive
C01579,Customer_1579,Mumbai,Platinum,M,2025-09-06,active
C01580,Customer_1580,Hyderabad,Silver,F,2024-07-03,inactive
C01581,Customer_1581,Mumbai,Regular,F,2024-09-25,active
C01582,Customer_1582,Gurugram,Platinum,M,2025-01-13,inactive
C01583,Customer_1583,Delhi,Regular,F,2024-05-16,active
C01584,Customer_1584,,Silver,Other,2025-01-27,inactive
C01585,Customer_1585,Gurugram,Gold,M,2024-04-07,active
C01586,Customer_1586,Jaipur,Gold,M,2025-04-27,active
C01587,Customer_1587,Gurugram,Regular,M,2024-09-16,inactive
C01588,Customer_1588,Hyderabad,Platinum,Other,2025-01-14,active
C01589,Customer_1589,Ahmedabad,Regular,Other,2024-07-02,active
C01590,Customer_1590,Mumbai,Platinum,F,2025-04-24,active
C01591,Customer_1591,Delhi,Gold,Other,2025-06-27,inactive
C01592,Customer_1592,Mumbai,Gold,M,2024-11-16,active
C01593,Customer_1593,Mumbai,Platinum,F,2025-01-04,inactive
C01594,Customer_1594,Hyderabad,Gold,Other,2024-09-27,active
C01595,Customer_1595,Chennai,Silver,F,2026-01-24,inactive
C01596,Customer_1596,Mumbai,Platinum,M,2024-07-12,active
C01597,Customer_1597,Jaipur,Silver,M,2024-02-06,inactive
C01598,Customer_1598,Hyderabad,Silver,Other,2025-04-23,inactive
C01599,Customer_1599,Delhi,Platinum,M,2025-03-28,active
C01600,Customer_1600,Ahmedabad,Platinum,F,2025-05-19,active
C01601,Customer_1601,Mumbai,Regular,F,2024-04-05,active
C01602,Customer_1602,Hyderabad,Silver,M,2025-06-04,active
C01603,Customer_1603,Gurugram,Silver,Other,2024-01-05,active
C01604,Customer_1604,Chennai,Regular,M,2025-05-25,active
C01605,Customer_1605,Pune,Regular,F,2025-11-28,active
C01606,Customer_1606,Chennai,Gold,Other,2024-04-18,active
C01607,Customer_1607,,Regular,M,2025-04-16,inactive
C01608,Customer_1608,Kolkata,Gold,Other,2025-11-04,active
C01609,Customer_1609,Pune,Regular,Other,2025-09-29,inactive
C01610,Customer_1610,Pune,Silver,M,2024-02-19,active
C01611,Customer_1611,Pune,Regular,Other,2024-03-13,inactive
C01612,Customer_1612,Delhi,Platinum,F,2024-07-01,active
C01613,Customer_1613,Chennai,Regular,M,2024-08-01,active
C01614,Customer_1614,Chennai,Platinum,F,2025-10-24,active
C01615,Customer_1615,Delhi,Gold,F,2025-03-18,active
C01616,Customer_1616,Gurugram,Silver,F,2025-11-12,active
C01617,Customer_1617,Pune,Silver,F,2025-04-01,inactive
C01618,Customer_1618,Kolkata,Gold,Other,2025-09-06,inactive
C01619,Customer_1619,Delhi,Platinum,F,2025-09-20,active
C01620,Customer_1620,Chennai,Platinum,M,2024-02-11,active
C01621,Customer_1621,Kolkata,Silver,Other,2025-12-03,active
C01622,Customer_1622,Kolkata,Regular,F,2025-04-24,inactive
C01623,Customer_1623,Delhi,Platinum,F,2024-06-01,active
C01624,Customer_1624,Hyderabad,Silver,Other,2025-03-13,active
C01625,Customer_1625,Gurugram,Regular,Other,31-31-2025,active
C01626,Customer_1626,Ahmedabad,Regular,Other,2025-03-11,inactive
C01627,Customer_1627,Delhi,Platinum,Other,2026-01-07,active
C01628,Customer_1628,Pune,Gold,Other,2024-03-24,active
C01629,Customer_1629,Delhi,Platinum,M,2024-07-05,inactive
C01630,Customer_1630,Jaipur,Regular,F,2025-12-22,active
C01631,Customer_1631,Pune,Platinum,Other,2025-04-05,active
C01632,Customer_1632,Pune,Silver,M,2024-07-08,active
C01633,Customer_1633,Gurugram,Gold,Other,2024-04-18,inactive
C01634,Customer_1634,Ahmedabad,Regular,M,2025-02-08,active
C01635,Customer_1635,Jaipur,Silver,Other,2025-05-03,inactive
C01636,Customer_1636,Chennai,Platinum,F,2025-09-25,active
C01637,Customer_1637,Chennai,Gold,M,2024-05-08,active
C01638,Customer_1638,Jaipur,Silver,M,2024-01-17,active
C01639,Customer_1639,Jaipur,Silver,F,2025-10-26,active
C01640,Customer_1640,Bengaluru,Platinum,Other,2025-07-05,active
C01641,Customer_1641,Delhi,Gold,F,2024-05-31,inactive
C01642,Customer_1642,Chennai,Regular,M,2024-06-19,active
C01643,Customer_1643,Kolkata,Platinum,F,2024-01-21,inactive
C01644,Customer_1644,Gurugram,Silver,M,2024-10-28,inactive
C01645,Customer_1645,Jaipur,Gold,M,2024-04-15,inactive
C01646,Customer_1646,Chennai,Platinum,Other,2025-08-15,active
C01647,Customer_1647,Jaipur,Platinum,F,2025-05-12,inactive
C01648,Customer_1648,Bengaluru,Regular,Other,2024-01-20,inactive
C01649,Customer_1649,Gurugram,Gold,Other,2024-03-06,active
C01650,Customer_1650,Chennai,Platinum,M,2025-05-21,active
C01651,Customer_1651,Kolkata,Platinum,M,2024-06-14,active
C01652,Customer_1652,Bengaluru,Platinum,F,2025-03-24,active
C01653,Customer_1653,Ahmedabad,Silver,Other,2025-12-02,active
C01654,Customer_1654,Gurugram,Platinum,M,2024-10-27,inactive
C01655,Customer_1655,Chennai,Gold,F,2024-06-14,active
C01656,Customer_1656,Hyderabad,Regular,Other,2025-05-09,active
C01657,Customer_1657,Mumbai,Silver,M,2025-09-12,inactive
C01658,Customer_1658,Delhi,Platinum,F,2024-11-06,active
C01659,Customer_1659,Bengaluru,Regular,M,2025-01-02,active
C01660,Customer_1660,Pune,Silver,M,2025-05-30,active
C01661,Customer_1661,Delhi,Gold,F,2024-04-26,active
C01662,Customer_1662,Delhi,Silver,F,2024-09-21,active
C01663,Customer_1663,Pune,Regular,Other,2024-09-30,active
C01664,Customer_1664,Ahmedabad,Regular,Other,2024-02-21,inactive
C01665,Customer_1665,Kolkata,Regular,M,2025-09-17,active
C01666,Customer_1666,Ahmedabad,Regular,Other,2024-04-17,active
C01667,Customer_1667,Delhi,Silver,F,31-31-2025,active
C01668,Customer_1668,Kolkata,Platinum,Other,2024-04-11,active
C01669,Customer_1669,Pune,Gold,M,2024-05-05,active
C01670,Customer_1670,Kolkata,Platinum,M,2024-09-08,inactive
C01671,Customer_1671,Pune,Gold,Other,2024-06-24,active
C01672,Customer_1672,Hyderabad,Gold,Other,2025-02-28,active
C01673,Customer_1673,Bengaluru,Silver,Other,2025-03-07,active
C01674,Customer_1674,Mumbai,Platinum,F,2025-02-23,inactive
C01675,Customer_1675,Ahmedabad,Gold,M,2025-03-29,active
C01676,Customer_1676,Jaipur,Regular,M,2024-12-12,active
C01677,Customer_1677,Chennai,Silver,F,2024-03-03,inactive
C01678,Customer_1678,Jaipur,Silver,Other,2024-02-29,active
C01679,Customer_1679,Chennai,Platinum,Other,2025-12-18,active
C01680,Customer_1680,Pune,Gold,M,2024-10-13,active
C01681,Customer_1681,Chennai,Platinum,Other,2024-07-29,inactive
C01682,Customer_1682,Pune,Platinum,M,2024-11-04,active
C01683,Customer_1683,Jaipur,Gold,F,2026-01-12,active
C01684,Customer_1684,Ahmedabad,Gold,M,2024-04-05,active
C01685,Customer_1685,Ahmedabad,Gold,Other,2024-06-12,active
C01686,Customer_1686,Jaipur,Gold,M,2024-11-07,inactive
C01687,Customer_1687,Ahmedabad,Regular,Other,2024-03-02,active
C01688,Customer_1688,Hyderabad,Gold,M,2024-02-18,active
C01689,Customer_1689,Kolkata,Gold,Other,2026-01-24,active
C01690,Customer_1690,Kolkata,Gold,M,2025-08-18,active
C01691,Customer_1691,Pune,Gold,F,2025-11-13,active
C01692,Customer_1692,Chennai,Silver,M,2024-12-01,active
C01693,Customer_1693,Pune,Platinum,M,2024-05-30,inactive
C01694,Customer_1694,Chennai,Regular,M,2024-03-04,inactive
C01695,Customer_1695,Mumbai,Platinum,M,2025-04-01,active
C01696,Customer_1696,Pune,Platinum,Other,2025-07-26,inactive
C01697,Customer_1697,Hyderabad,Platinum,Other,2025-03-09,inactive
C01698,Customer_1698,Kolkata,Platinum,M,2024-05-27,active
C01699,Customer_1699,Kolkata,Platinum,M,2025-12-22,active
C01700,Customer_1700,Bengaluru,Platinum,F,2024-02-03,active
C01701,Customer_1701,Ahmedabad,Gold,M,2025-09-08,inactive
C01702,Customer_1702,Delhi,Regular,F,2025-08-08,active
C01703,Customer_1703,Jaipur,Silver,M,2025-01-15,active
C01704,Customer_1704,Pune,Gold,F,2025-05-12,active
C01705,Customer_1705,Mumbai,Silver,Other,2025-03-07,active
C01706,Customer_1706,Hyderabad,Gold,M,2024-07-06,inactive
C01707,Customer_1707,Jaipur,Regular,Other,2024-12-23,active
C01708,Customer_1708,Jaipur,Platinum,F,2025-08-09,active
C01709,Customer_1709,Gurugram,Platinum,F,2025-01-21,inactive
C01710,Customer_1710,Gurugram,Silver,M,2025-05-31,inactive
C01711,Customer_1711,Kolkata,Platinum,M,2026-01-15,active
C01712,Customer_1712,Delhi,Platinum,F,2024-08-26,inactive
C01713,Customer_1713,Pune,Regular,Other,2025-03-29,active
C01714,Customer_1714,Delhi,Silver,Other,2024-01-26,active
C01715,Customer_1715,Ahmedabad,Regular,Other,2025-07-26,active
C01716,Customer_1716,Bengaluru,Regular,Other,2025-06-18,active
C01717,Customer_1717,Kolkata,Regular,M,2025-11-05,active
C01718,Customer_1718,Jaipur,Gold,M,2024-09-08,inactive
C01719,Customer_1719,Delhi,Gold,F,2025-08-26,active
C01720,Customer_1720,Kolkata,Regular,F,2025-03-23,active
C01721,Customer_1721,Chennai,Regular,Other,2024-11-20,inactive
