order_id,order_ts,customer_id,product_id,store_id,quantity,unit_price,discount_pct,gross_amount,payment_method,order_status,ingest_date,coupon_code
OI3001585,2026-04-26 09:55:00,C00636,P00114,S039,3,unknown,0.2,bad_amount,CARD,returned,2026-04-26,
OI3001586,2026-04-26 19:41:00,C02441,P00274,S056,2,8584.95,0.0,16311.41,NETBANKING,shipped,2026-04-26,
OI3001587,2026-04-26 12:58:00,C00603,P00039,S043,2,6961.32,0.0,11138.11,CARD,shipped,2026-04-26,FESTIVE20
OI3001588,2026-04-26 18:57:00,C01726,P00603,S022,6,86592.47,0.1,493577.08,WALLET,cancelled,2026-04-26,
OI3001589,2026-04-26 04:34:00,C01641,P00091,S023,5,7821.68,0.0,37152.98,WALLET,delivered,2026-04-26,
OI3001590,2026-04-26 02:57:00,C00844,P00617,S061,6,71882.12,0.0,409728.08,UPI,returned,2026-04-26,
OI3001591,2026-04-18 22:00:00,C00337,P00743,S020,4,51487.64,0.0,164760.45,UPI,cancelled,2026-04-26,FESTIVE20
OI3001592,2026-04-26 18:10:00,C01233,P00740,S034,5,59184.15,0.1,236736.6,UPI,shipped,2026-04-26,
OI3001593,2026-04-26 20:38:00,C00406,P00230,S064,4,57122.9,0.0,205642.44,UPI,returned,2026-04-26,
OI3001594,2026-04-26 00:18:00,C02404,P00790,S063,2,50083.64,0.0,95158.92,WALLET,returned,2026-04-26,NEW10
OI3001595,2026-04-26 17:21:00,C02447,P00529,S012,4,17985.15,0.0,68343.57,NETBANKING,cancelled,2026-04-26,
OI3001596,2026-04-26 21:36:00,C02300,P00721,S051,1,40942.26,0.2,40942.26,COD,delivered,2026-04-26,
OI3001597,2026-04-26 21:55:00,C00277,P00579,S069,2,66545.66,0.05,106473.06,COD,delivered,2026-04-26,
OI3001598,2026-04-26 06:01:00,C01512,P00133,S022,4,3662.81,0.0,14651.24,NETBANKING,returned,2026-04-26,NEW10
OI3001599,2026-04-26 05:51:00,C02079,P00103,S024,1,33555.66,0.2,33555.66,UPI,returned,2026-04-26,
OI3001600,2026-04-26 22:20:00,C00181,P00723,S024,1,39476.59,0.2,39476.59,COD,returned,2026-04-26,NEW10
OI3001601,2026-04-26 21:40:00,C00736,P00644,S072,3,74191.25,0.05,222573.75,CARD,returned,2026-04-26,FESTIVE20
OI3001602,2026-04-26 14:17:00,C01669,P00260,S001,1,41841.84,0.2,37657.66,WALLET,cancelled,2026-04-26,
OI3001603,2026-04-26 16:29:00,C00195,P00279,S061,4,33752.53,0.2,121509.11,UPI,shipped,2026-04-26,FESTIVE20
OI3001604,2026-04-26 15:15:00,C01573,P00483,S054,6,67274.79,0.0,403648.74,WALLET,cancelled,2026-04-26,NEW10
OI3001605,2026-04-26 22:52:00,C01606,P00593,S068,5,78473.17,0.0,392365.85,NETBANKING,shipped,2026-04-26,
OI3001606,2026-04-26 18:18:00,C00474,P00175,S002,5,58494.71,0.05,292473.55,COD,returned,2026-04-26,
OI3001607,2026-04-26 16:15:00,C02252,P00212,S028,3,65425.73,0.1,196277.19,CARD,returned,2026-04-26,
OI3001608,2026-04-26 17:50:00,C01206,P00091,S036,1,7821.68,0.0,7821.68,COD,delivered,2026-04-26,
OI3001609,2026-04-26 21:04:00,C01703,P00293,S041,4,8044.48,0.2,25742.34,NETBANKING,cancelled,2026-04-26,
OI3001610,2026-04-26 18:29:00,C00290,P00417,S043,4,72983.1,0.05,233545.92,NETBANKING,returned,2026-04-26,
OI3001611,2026-04-26 12:44:00,C02201,P00177,S053,5,12844.15,0.0,61009.71,CARD,cancelled,2026-04-26,FESTIVE20
OI3001612,2026-04-26 06:47:00,C00166,P00012,S071,6,23734.04,0.05,135284.03,UPI,returned,2026-04-26,
OI3001613,2026-04-26 09:01:00,C01593,P00073,S028,1,79505.04,0.05,75529.79,WALLET,cancelled,2026-04-26,FESTIVE20
OI3001614,2026-04-08 08:00:00,C01685,P00051,S007,5,62160.53,0.05,279722.39,UPI,cancelled,2026-04-26,
OI3001615,2026-04-26 07:26:00,C01663,P00270,S011,4,40733.2,0.1,130346.24,WALLET,cancelled,2026-04-26,
OI3001616,2026-04-26 07:12:00,C01673,P00262,S025,1,59101.17,0.2,53191.05,CARD,returned,2026-04-26,
OI3001617,2026-04-26 13:14:00,C02090,P00411,S002,3,3717.78,0.0,8922.67,COD,delivered,2026-04-26,
OI3001618,2026-04-26 01:06:00,C02035,P00340,S004,1,16426.26,0.05,14783.63,UPI,shipped,2026-04-26,
OI3001619,2026-04-26 02:25:00,C00075,P00398,S045,4,86219.46,0.05,310390.06,CARD,shipped,2026-04-26,
OI3001620,2026-04-26 02:06:00,C00673,P00287,S025,5,66589.78,0.05,299654.01,CARD,shipped,2026-04-26,
OI3001621,2026-04-26 04:50:00,C01584,P00258,S037,4,68644.21,0.0,260848.0,NETBANKING,delivered,2026-04-26,
OI3001622,2026-04-26 15:54:00,C02057,P00314,S027,6,87369.41,0.1,419373.17,COD,shipped,2026-04-26,
OI3001623,2026-04-26 18:31:00,C00825,P00227,S028,5,57830.24,0.0,231320.96,CARD,shipped,2026-04-26,
OI3001624,2026-04-26 15:45:00,C00700,P00590,S013,1,62602.53,0.1,59472.4,COD,delivered,2026-04-26,
OI3001625,2026-04-26 22:32:00,C01512,P00512,S049,6,57671.0,0.2,346026.0,COD,cancelled,2026-04-26,
OI3001626,2026-04-26 18:36:00,C02156,P00460,S012,5,58675.02,0.05,293375.1,COD,delivered,2026-04-26,NEW10
OI3001627,2026-04-26 00:41:00,C00799,P00621,S013,6,55549.34,0.1,299966.44,NETBANKING,delivered,2026-04-26,
OI3001628,2026-04-26 05:38:00,C00132,P00435,S054,4,28267.64,0.0,113070.56,WALLET,delivered,2026-04-26,FESTIVE20
OI3001629,2026-04-26 07:09:00,C02482,P00478,S036,4,82374.84,0.0,329499.36,NETBANKING,returned,2026-04-26,
OI3001630,2026-04-26 08:27:00,C01555,P00234,S050,2,36179.83,0.05,65123.69,CARD,delivered,2026-04-26,
OI3001631,2026-04-26 10:09:00,C00770,P00232,S049,5,38830.73,0.2,155322.92,UPI,cancelled,2026-04-26,
OI3001632,2026-04-26 02:16:00,C02158,P00689,S037,4,50562.19,0.05,182023.88,CARD,returned,2026-04-26,
OI3001633,2026-04-26 09:02:00,C00854,P00390,S068,1,19279.15,0.1,19279.15,COD,delivered,2026-04-26,
OI3001634,2026-04-26 03:21:00,C00508,P00332,S074,5,8547.0,0.05,42735.0,UPI,cancelled,2026-04-26,
OI3001635,2026-04-26 08:01:00,C01953,P00285,S067,6,35238.69,0.1,211432.14,CARD,shipped,2026-04-26,
OI3001636,2026-04-26 03:53:00,C00905,P00209,S025,3,70740.14,0.05,212220.42,UPI,cancelled,2026-04-26,
OI3001637,2026-04-26 00:11:00,C01231,P00619,S056,1,59995.5,0.0,53995.95,NETBANKING,delivered,2026-04-26,
OI3001638,2026-04-26 01:26:00,C02288,P00568,S019,1,3769.83,0.0,NaN_TEXT,CARD,cancelled,2026-04-26,
OI3001639,2026-04-26 18:09:00,C00267,P00782,S070,6,60281.01,0.05,343601.76,NETBANKING,cancelled,2026-04-26,
OI3001640,2026-04-26 10:39:00,C01277,P00754,S061,5,26654.44,0.0,119944.98,CARD,shipped,2026-04-26,
OI3001641,2026-04-26 07:47:00,C01636,P00252,S017,4,62580.71,0.1,237806.7,COD,cancelled,2026-04-26,NEW10
OI3001642,2026-04-26 14:30:00,C02192,P00643,S058,1,7484.53,0.2,7484.53,UPI,shipped,2026-04-26,FESTIVE20
OI3001643,2026-04-26 21:38:00,C01687,P00533,S040,4,71506.81,0.1,286027.24,COD,returned,2026-04-26,
OI3001644,2026-04-26 20:24:00,C00659,P00726,S015,6,51078.66,0.1,245177.57,UPI,returned,2026-04-26,
OI3001645,2026-04-26 09:08:00,C00215,P00334,S064,5,16032.79,0.05,80163.95,CARD,returned,2026-04-26,FESTIVE20
OI3001646,2026-04-26 04:20:00,C01414,P00354,S031,1,17006.45,0.2,17006.45,COD,returned,2026-04-26,FESTIVE20
OI3001647,2026-04-26 15:13:00,C00901,P00661,S025,3,3537.34,0.2,10612.02,UPI,returned,2026-04-26,
OI3001648,2026-04-26 18:11:00,C01772,P00754,S041,2,26654.44,0.2,47977.99,WALLET,shipped,2026-04-26,FESTIVE20
OI3001649,2026-04-26 18:29:00,C01371,P00523,S034,3,54356.5,0.05,163069.5,UPI,delivered,2026-04-26,NEW10
OI3001650,2026-04-26 00:48:00,C00893,P00783,S009,5,21905.04,0.0,98572.68,NETBANKING,shipped,2026-04-26,NEW10
OI3001651,2026-04-26 19:50:00,C00769,P00668,S043,6,73520.93,0.1,441125.58,COD,delivered,2026-04-26,
OI3001652,2026-04-26 06:27:00,C00853,P00725,S007,1,62116.51,0.05,59010.68,COD,cancelled,2026-04-26,NEW10
OI3001653,2026-04-26 11:24:00,C01073,P00782,S034,4,60281.01,0.05,217011.64,UPI,returned,2026-04-26,
OI3001654,2026-04-26 13:44:00,C00853,P00089,S003,6,54798.93,0.1,328793.58,WALLET,shipped,2026-04-26,
OI3001655,2026-04-26 12:38:00,C02495,P00079,S042,2,45291.18,0.2,90582.36,WALLET,delivered,2026-04-26,
OI3001656,2026-04-26 14:11:00,C01735,P00459,S067,3,26892.08,0.0,80676.24,CARD,delivered,2026-04-26,FESTIVE20
OI3001657,2026-04-26 11:57:00,C00242,P00572,S073,4,83512.41,0.05,300644.68,CARD,delivered,2026-04-26,
OI3001658,2026-04-26 21:02:00,C01047,P00004,S039,4,68176.44,0.0,218164.61,NETBANKING,delivered,2026-04-26,NEW10
OI3001659,2026-04-26 04:21:00,C00887,P00024,S041,3,59644.64,0.0,161040.53,COD,shipped,2026-04-26,
OI3001660,2026-04-26 07:11:00,C00346,P00003,S029,4,30753.26,0.05,123013.04,WALLET,shipped,2026-04-26,
OI3001661,2026-04-26 21:13:00,C01690,P00663,S060,2,13370.7,0.1,25404.33,WALLET,cancelled,2026-04-26,FESTIVE20
OI3001662,2026-04-26 14:31:00,C01337,P00476,S045,5,18858.59,0.1,75434.36,UPI,returned,2026-04-26,
OI3001663,2026-04-26 12:45:00,C01732,P00730,S037,2,unknown,0.2,bad_amount,CARD,delivered,2026-04-26,NEW10
OI3001664,2026-04-26 17:18:00,C01244,P00439,S051,3,35995.69,0.2,107987.07,WALLET,cancelled,2026-04-26,
OI3001665,2026-04-26 14:07:00,C00689,P00598,S072,4,45122.1,0.1,171463.98,COD,delivered,2026-04-26,
OI3001666,2026-04-20 12:00:00,C01519,P00372,S052,6,1357.87,0.05,7332.5,WALLET,cancelled,2026-04-26,
OI3001667,2026-04-26 18:59:00,C01441,P00170,S040,6,72347.53,0.1,347268.14,COD,shipped,2026-04-26,
OI3001668,2026-04-26 04:39:00,C01087,P00076,S005,3,65585.96,0.1,157406.3,COD,shipped,2026-04-26,FESTIVE20
OI3001669,2026-04-26 22:55:00,C00934,,S002,1,42258.49,0.0,42258.49,UPI,shipped,2026-04-26,
OI3001670,2026-04-26 12:08:00,C01706,P00187,S039,2,78380.74,0.1,141085.33,WALLET,cancelled,2026-04-26,
OI3001671,2026-04-26 03:41:00,C01507,P00663,S040,6,13370.7,0.05,80224.2,COD,returned,2026-04-26,NEW10
OI3001672,2026-04-26 08:37:00,C00371,P00074,S066,4,50478.89,0.2,161532.45,COD,cancelled,2026-04-26,
OI3001673,2026-04-26 00:57:00,C02175,P00287,S040,2,66589.78,0.0,126520.58,NETBANKING,delivered,2026-04-26,
OI3001674,2026-04-26 03:16:00,C01319,P00056,S044,4,26763.85,0.2,96349.86,UPI,cancelled,2026-04-26,
OI3001675,2026-04-07 19:00:00,C01951,P00403,S011,5,79230.44,0.0,356536.98,CARD,delivered,2026-04-26,
OI3001676,2026-04-26 18:24:00,C00393,P00755,S055,6,20738.03,0.2,124428.18,NETBANKING,returned,2026-04-26,
OI3001677,2026-04-26 14:45:00,C01401,P00365,S046,5,16567.6,0.1,66270.4,UPI,returned,2026-04-26,
OI3001678,2026-04-26 03:44:00,C00563,P00746,S033,3,2911.66,0.05,6987.98,UPI,shipped,2026-04-26,NEW10
OI3001679,2026-04-26 04:47:00,C00944,P00511,S046,1,73756.93,0.1,73756.93,COD,delivered,2026-04-26,
OI3001680,2026-04-26 11:17:00,C00483,P00013,S014,3,67005.44,0.2,201016.32,NETBANKING,shipped,2026-04-26,
OI3001681,2026-04-26 04:48:00,C00607,P00679,S065,5,30430.68,0.1,136938.06,COD,delivered,2026-04-26,NEW10
OI3001682,2026-04-26 18:48:00,C00303,P00294,S063,6,5174.19,0.05,31045.14,WALLET,shipped,2026-04-26,
OI3001683,2026-04-26 09:24:00,C00243,P00244,S010,6,45642.76,0.0,260163.73,UPI,returned,2026-04-26,
OI3001684,2026-04-26 18:43:00,C02164,P00437,S043,2,78191.92,0.0,140745.46,CARD,cancelled,2026-04-26,
OI3001685,2026-04-26 14:26:00,C01714,P00156,S037,3,44208.86,0.05,132626.58,UPI,cancelled,2026-04-26,
OI3001686,2026-04-26 05:50:00,C01384,P00069,S017,3,42833.72,0.0,102800.93,UPI,cancelled,2026-04-26,FESTIVE20
OI3001687,2026-04-26 12:20:00,C00214,P00591,S025,2,40822.83,0.0,81645.66,NETBANKING,returned,2026-04-26,FESTIVE20
OI3001688,2026-04-26 04:56:00,C01106,P00296,S050,2,64201.56,0.0,115562.81,CARD,cancelled,2026-04-26,
OI3001689,2026-04-26 07:04:00,C01866,P00531,S035,1,77911.66,0.1,77911.66,UPI,returned,2026-04-26,
OI3001690,2026-04-26 10:41:00,C00965,P00603,S056,5,86592.47,0.0,432962.35,COD,shipped,2026-04-26,NEW10
OI3001691,2026-04-26 23:30:00,C01401,P00178,S003,1,unknown,0.1,bad_amount,CARD,returned,2026-04-26,
OI3001692,2026-04-26 10:39:00,C02226,P00677,S067,4,89809.83,0.1,341277.35,NETBANKING,shipped,2026-04-26,
OI3001693,2026-04-26 05:48:00,C01243,P00681,S042,2,72609.64,0.0,116175.42,NETBANKING,delivered,2026-04-26,NEW10
OI3001694,2026-04-26 19:52:00,C01945,P00426,S063,2,7233.88,0.0,14467.76,WALLET,delivered,2026-04-26,
OI3001695,2026-04-26 08:44:00,C00761,P00330,S021,6,47717.1,0.2,229042.08,CARD,delivered,2026-04-26,
OI3001696,2026-04-26 06:04:00,C01966,P00019,S012,5,44202.95,0.05,221014.75,COD,delivered,2026-04-26,
OI3001697,2026-04-26 00:51:00,C00689,P00453,S029,1,7391.19,0.1,5912.95,WALLET,shipped,2026-04-26,
OI3001698,2026-04-26 16:26:00,C00822,P00148,S069,4,63834.05,0.2,204268.96,NETBANKING,cancelled,2026-04-26,
OI3001699,2026-04-26 00:40:00,C01605,P00492,S005,1,27240.35,0.2,24516.31,UPI,returned,2026-04-26,
OI3001700,2026-04-26 02:30:00,C01153,P00086,S008,6,80804.46,0.05,436344.08,NETBANKING,cancelled,2026-04-26,NEW10
OI3001701,2026-04-26 01:41:00,C02224,P00493,S058,6,67003.91,0.2,361821.11,NETBANKING,cancelled,2026-04-26,
OI3001702,2026-04-26 00:51:00,C02185,P00443,S056,3,39002.43,0.05,105306.56,WALLET,returned,2026-04-26,
OI3001703,2026-04-26 15:02:00,C01099,P00150,S057,2,30918.13,0.1,49469.01,UPI,shipped,2026-04-26,FESTIVE20
OI3001704,2026-04-26 00:04:00,C00326,P00580,S008,3,18525.18,0.0,55575.54,CARD,shipped,2026-04-26,
OI3001705,2026-04-26 20:47:00,C01981,P00272,S066,3,30741.19,0.1,87612.39,UPI,returned,2026-04-26,FESTIVE20
OI3001706,2026-04-26 01:20:00,C01239,P00011,S003,2,26601.15,0.1,53202.3,UPI,cancelled,2026-04-26,
OI3001707,2026-04-26 17:42:00,C00602,P00652,S011,4,13507.47,0.1,54029.88,CARD,delivered,2026-04-26,
OI3001708,2026-04-26 14:07:00,C00189,P00379,S043,1,50679.03,0.1,45611.13,CARD,shipped,2026-04-26,
OI3001709,2026-04-26 19:48:00,C01664,P00336,S054,2,40699.34,0.1,73258.81,WALLET,returned,2026-04-26,
OI3001710,2026-04-26 06:18:00,C01949,P00485,S032,4,27946.35,0.2,100606.86,CARD,returned,2026-04-26,FESTIVE20
OI3001711,2026-04-26 13:29:00,C02488,P00300,S046,3,73390.3,0.1,209162.36,CARD,returned,2026-04-26,
OI3001712,2026-04-26 13:44:00,C01119,P00524,S055,6,19552.66,0.2,105584.36,WALLET,delivered,2026-04-26,
OI3001713,2026-04-26 10:07:00,C00089,P00012,S060,2,23734.04,0.2,47468.08,NETBANKING,returned,2026-04-26,NEW10
OI3001714,2026-04-26 08:56:00,C01726,P00392,S046,5,49688.24,0.1,236019.14,COD,delivered,2026-04-26,
OI3001715,2026-04-26 00:24:00,C01689,P00481,S030,3,40143.27,0.05,96343.85,CARD,returned,2026-04-26,
OI3001716,2026-04-26 00:40:00,C01622,P00259,S031,1,80755.21,0.2,64604.17,UPI,delivered,2026-04-26,
OI3001717,2026-04-26 15:47:00,C00535,P00654,S074,6,52923.36,0.05,254032.13,NETBANKING,delivered,2026-04-26,
OI3001718,2026-04-26 00:40:00,C01013,P00258,S067,1,68644.21,0.2,65212.0,COD,delivered,2026-04-26,
OI3001719,2026-04-26 17:51:00,C02431,P00664,S048,3,83397.91,0.05,250193.73,UPI,delivered,2026-04-26,
OI3001720,2026-04-26 17:21:00,C02086,P00759,S062,3,8490.8,0.0,25472.4,NETBANKING,cancelled,2026-04-26,
OI3001721,2026-04-26 18:01:00,C02306,P00741,S026,4,9080.41,0.0,32689.48,COD,shipped,2026-04-26,
OI3001722,2026-04-26 17:03:00,C01877,P00233,S028,1,6646.48,0.2,5317.18,NETBANKING,delivered,2026-04-26,
OI3001723,2026-04-26 09:54:00,C02356,P00732,S007,5,42466.83,0.0,201717.44,NETBANKING,cancelled,2026-04-26,FESTIVE20
OI3001724,2026-04-26 11:08:00,C01435,P00379,S057,3,50679.03,0.1,152037.09,UPI,delivered,2026-04-26,
OI3001725,2026-04-26 17:30:00,C00277,P00144,S066,3,19431.62,0.0,46635.89,CARD,delivered,2026-04-26,
OI3001726,2026-04-26 11:24:00,C01557,P00182,S002,4,51122.18,0.2,204488.72,UPI,cancelled,2026-04-26,
OI3001727,2026-04-26 08:58:00,C00081,P00246,S074,3,88664.88,0.0,239395.18,NETBANKING,cancelled,2026-04-26,
OI3001728,2026-04-26 18:16:00,C01605,P00689,S053,6,50562.19,0.0,288204.48,WALLET,returned,2026-04-26,FESTIVE20
OI3001729,2026-04-26 01:38:00,C00122,P00313,S023,1,35756.37,0.0,28605.1,COD,cancelled,2026-04-26,
OI3001730,2026-04-26 18:42:00,C01281,P00058,S012,3,72269.01,0.2,195126.33,NETBANKING,cancelled,2026-04-26,
OI3001731,2026-04-26 05:33:00,C01541,P00557,S041,4,unknown,0.05,bad_amount,NETBANKING,shipped,2026-04-26,NEW10
OI3001732,2026-04-26 04:57:00,C00669,P00191,S073,3,35912.33,0.1,102350.14,UPI,cancelled,2026-04-26,
OI3001733,2026-04-26 23:34:00,C02239,P00419,S064,6,1289.17,0.0,6188.02,NETBANKING,delivered,2026-04-26,
OI3001734,2026-04-26 07:41:00,C01874,P00460,S046,6,58675.02,0.0,281640.1,CARD,delivered,2026-04-26,
OI3001735,2026-04-26 01:59:00,C02259,P00451,S052,1,70361.03,0.05,70361.03,WALLET,returned,2026-04-26,
OI3001736,2026-04-26 14:21:00,C00371,P00098,S033,5,52116.36,0.05,208465.44,CARD,returned,2026-04-26,
OI3001737,2026-04-26 08:10:00,C00318,P00677,S056,2,89809.83,0.2,170638.68,UPI,returned,2026-04-26,
OI3001738,2026-04-26 02:15:00,C02241,P00008,S059,3,8710.16,0.1,20904.38,CARD,cancelled,2026-04-26,FESTIVE20
OI3001739,2026-04-26 21:23:00,C00945,P00313,S049,3,35756.37,0.0,96542.2,NETBANKING,cancelled,2026-04-26,
OI3001740,2026-04-26 22:16:00,C00456,P00605,S019,3,54013.86,0.1,145837.42,CARD,shipped,2026-04-26,FESTIVE20
OI3001741,2026-04-26 18:09:00,C00245,P00344,S052,5,54347.02,0.05,258148.34,CARD,shipped,2026-04-26,
OI3001742,2026-04-26 07:35:00,C00866,P00148,S025,3,63834.05,0.2,191502.15,WALLET,shipped,2026-04-26,FESTIVE20
OI3001743,2026-04-26 11:17:00,C02288,P00682,S009,6,13191.5,0.2,71234.1,CARD,delivered,2026-04-26,
OI3001744,2026-04-26 12:57:00,C01324,P00307,S053,5,9188.73,0.05,45943.65,UPI,delivered,2026-04-26,NEW10
OI3001745,2026-04-26 01:49:00,C02285,P00102,S045,5,56829.74,0.0,269941.27,UPI,returned,2026-04-26,NEW10
OI3001746,2026-04-26 23:21:00,C01675,P00173,S019,1,69911.56,0.1,69911.56,WALLET,shipped,2026-04-26,
OI3001747,2026-04-26 07:46:00,C00793,P00347,S066,4,5351.49,0.1,21405.96,NETBANKING,returned,2026-04-26,NEW10
OI3001748,2026-04-26 02:29:00,C01326,P00102,S048,4,56829.74,0.1,181855.17,UPI,cancelled,2026-04-26,
OI3001749,2026-04-26 03:24:00,C00657,P00214,S009,1,58149.68,0.0,52334.71,WALLET,shipped,2026-04-26,
OI3001750,2026-04-26 21:32:00,C01693,P00465,S032,3,49547.43,0.0,118913.83,NETBANKING,shipped,2026-04-26,
OI3001751,2026-04-26 10:06:00,C01963,P00448,S075,2,33311.51,0.05,59960.72,CARD,shipped,2026-04-26,
OI3001752,2026-04-26 08:50:00,C00256,P00037,S061,5,27187.86,0.0,122345.37,WALLET,cancelled,2026-04-26,
OI3001753,2026-04-26 12:06:00,C01641,P00105,S008,5,30353.53,0.2,144179.27,CARD,delivered,2026-04-26,
OI3001754,2026-04-26 05:13:00,C01165,P00261,S015,2,unknown,0.05,bad_amount,NETBANKING,cancelled,2026-04-26,
OI3001755,2026-04-26 22:46:00,C01561,P00198,S065,6,7578.09,0.0,36374.83,UPI,cancelled,2026-04-26,
OI3001756,2026-04-26 03:29:00,C01212,P00768,S064,5,unknown,0.05,bad_amount,NETBANKING,cancelled,2026-04-26,FESTIVE20
OI3001757,2026-04-08 23:00:00,C02333,P00691,S002,3,26467.14,0.2,75431.35,UPI,returned,2026-04-26,NEW10
OI3001758,2026-04-26 10:00:00,C02393,P00757,S037,2,71920.95,0.0,129457.71,UPI,delivered,2026-04-26,
OI3001759,2026-04-05 13:00:00,C00136,P00727,S026,6,68215.7,0.2,327435.36,NETBANKING,delivered,2026-04-26,NEW10
OI3001760,2026-04-26 12:29:00,C01254,P00145,S069,1,54447.66,0.05,51725.28,UPI,shipped,2026-04-26,
OI3001761,2026-04-26 18:27:00,C01208,P00273,S044,4,5755.55,0.0,21871.09,COD,returned,2026-04-26,
OI3001762,2026-04-26 14:16:00,C02296,P00084,S045,5,75079.07,0.05,356625.58,COD,cancelled,2026-04-26,
OI3001763,2026-04-26 15:30:00,C01443,P00390,S059,2,19279.15,0.0,38558.3,UPI,cancelled,2026-04-26,FESTIVE20
OI3001764,2026-04-26 20:22:00,C00709,P00581,S008,5,1942.77,0.05,9228.16,CARD,cancelled,2026-04-26,
OI3001765,2026-04-26 12:04:00,C01483,P00799,S044,4,89228.66,0.05,285531.71,CARD,cancelled,2026-04-26,FESTIVE20
OI3001766,2026-04-26 02:54:00,C01556,P00156,S068,5,44208.86,0.0,209992.08,NETBANKING,delivered,2026-04-26,
OI3001767,2026-04-26 11:28:00,C02435,P00017,S021,5,13696.86,0.1,61635.87,NETBANKING,shipped,2026-04-26,
OI3001768,2026-04-26 13:26:00,C01545,P00708,S058,2,63644.84,0.1,127289.68,UPI,returned,2026-04-26,NEW10
OI3001769,2026-04-26 16:29:00,C00056,P00167,S063,1,65097.56,0.0,65097.56,WALLET,returned,2026-04-26,
OI3001770,2026-04-26 17:31:00,C01048,P00614,S040,5,31775.22,0.0,150932.3,CARD,shipped,2026-04-26,
OI3001771,2026-04-26 02:45:00,C01478,P00576,S060,2,80278.32,0.2,152528.81,CARD,cancelled,2026-04-26,
OI3001772,2026-04-26 19:34:00,C01133,P00228,S052,2,5500.95,0.2,8801.52,NETBANKING,returned,2026-04-26,
OI3001773,2026-04-26 08:04:00,C01889,P00566,S015,2,56559.9,0.05,113119.8,UPI,delivered,2026-04-26,FESTIVE20
OI3001774,2026-04-26 21:26:00,C01447,P00301,S059,4,84622.51,0.1,338490.04,CARD,delivered,2026-04-26,
OI3001775,2026-04-26 05:12:00,C01516,,S054,6,14785.78,0.2,84278.95,UPI,cancelled,2026-04-26,
OI3001776,2026-04-26 11:26:00,C00376,P00137,S039,1,47851.67,0.05,38281.34,WALLET,delivered,2026-04-26,NEW10
OI3001777,2026-04-26 17:25:00,C01527,P00102,S063,3,56829.74,0.1,161964.76,CARD,delivered,2026-04-26,
OI3001778,2026-04-26 03:42:00,C01354,P00008,S019,1,8710.16,0.1,8710.16,COD,shipped,2026-04-26,
OI3001779,2026-04-26 12:33:00,C00148,P00513,S071,2,72010.17,0.1,129618.31,UPI,returned,2026-04-26,
OI3001780,2026-04-26 04:41:00,C01724,P00337,S045,5,88382.35,0.05,419816.16,UPI,delivered,2026-04-26,NEW10
OI3001781,2026-04-26 11:06:00,C00037,P00151,S015,4,76903.69,0.2,246091.81,WALLET,shipped,2026-04-26,
OI3001782,2026-04-26 03:46:00,C01262,P00004,S040,3,68176.44,0.0,184076.39,UPI,delivered,2026-04-26,
OI3001783,2026-04-26 07:08:00,C00384,P00642,S071,6,3715.45,0.2,17834.16,COD,cancelled,2026-04-26,NEW10
OI3001784,2026-04-26 10:00:00,C00394,P00545,S041,5,77517.8,0.05,348830.1,NETBANKING,returned,2026-04-26,
OI3001785,2026-04-26 00:31:00,C02226,P00260,S039,5,41841.84,0.2,188288.28,CARD,cancelled,2026-04-26,
OI3001786,2026-04-26 17:40:00,C01434,P00054,S049,5,17827.3,0.2,71309.2,WALLET,delivered,2026-04-26,NEW10
OI3001787,2026-04-26 09:51:00,C01819,P00551,S075,2,37605.09,0.05,67689.16,CARD,delivered,2026-04-26,
OI3001788,2026-04-26 03:04:00,C01899,P00591,S027,2,40822.83,0.05,77563.38,CARD,shipped,2026-04-26,NEW10
OI3001789,2026-04-26 22:07:00,C01795,P00547,S029,1,5445.8,0.05,4901.22,UPI,delivered,2026-04-26,
OI3001790,2026-04-26 06:26:00,C01035,P00696,S034,1,69138.45,0.1,65681.53,WALLET,cancelled,2026-04-26,
OI3001791,2026-04-26 01:14:00,C02393,P00791,S068,2,54939.76,0.0,87903.62,COD,delivered,2026-04-26,FESTIVE20
OI3001792,2026-04-26 06:22:00,C02497,P00223,S054,4,51580.17,0.2,185688.61,WALLET,delivered,2026-04-26,
OI3001793,2026-04-26 06:06:00,C00021,P00333,S036,6,12534.77,0.1,60166.9,CARD,delivered,2026-04-26,
OI3001794,2026-04-26 16:43:00,C02075,P00716,S072,6,16985.02,0.05,91719.11,CARD,cancelled,2026-04-26,
OI3001795,2026-04-26 08:03:00,C01590,P00523,S062,1,54356.5,0.1,43485.2,COD,delivered,2026-04-26,
OI3001796,2026-04-26 22:25:00,C00815,P00344,S024,1,54347.02,0.0,48912.32,NETBANKING,returned,2026-04-26,NEW10
OI3001797,2026-04-26 08:06:00,C01118,P00623,S010,2,37629.61,0.2,75259.22,UPI,delivered,2026-04-26,NEW10
OI3001798,2026-04-26 16:45:00,C01153,P00183,S050,1,66956.49,0.05,63608.67,WALLET,delivered,2026-04-26,NEW10
OI3001799,2026-04-26 11:05:00,C00536,P00622,S071,2,27317.69,0.05,54635.38,COD,delivered,2026-04-26,
OI3001800,2026-04-26 09:17:00,C02499,P00606,S012,6,34480.9,0.0,206885.4,CARD,cancelled,2026-04-26,
OI3001801,2026-04-26 05:25:00,C00288,P00448,S021,6,33311.51,0.0,179882.15,CARD,returned,2026-04-26,
